"sbj_ID","Age","Gender","Education","L1","L2","L3","L4","otherLs","task","AoAL1","AoEaseL1","yearsEduL1","yearsCountryL1","yearsFamilyL1","yearsWorkL1","PercFriendsL1","PercFamilyL1","PercWorkL1","PercSelfL1","PercCountL1","ProfSpeakL1","ProfUnderstandL1","ProfReadL1","AttentionL1","ProfWriteL1","AttSelfL1","AttCultureL1","AttNativeLevelL1","AttMothertongueL1","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","AoAL2","AoEaseL2","yearsEduL2","yearsCountryL2","yearsFamilyL2","yearsWorkL2","PercFriendsL2","PercFamilyL2","PercWorkL2","PercSelfL2","PercCountL2","ProfSpeakL2","ProfUnderstandL2","ProfReadL2","AttentionL2","ProfWriteL2","AttSelfL2","AttCultureL2","AttNativeLevelL2","AttMothertongueL2","AoAL3","AoEaseL3","yearsEduL3","yearsCountryL3","yearsFamilyL3","yearsWorkL3","PercFriendsL3","PercFamilyL3","PercWorkL3","PercSelfL3","PercCountL3","ProfSpeakL3","ProfUnderstandL3","ProfReadL3","AttentionL3","ProfWriteL3","AttSelfL3","AttCultureL3","AttNativeLevelL3","AttMothertongueL3","AoAL4","AoEaseL4","yearsEduL4","yearsCountryL4","yearsFamilyL4","yearsWorkL4","PercFriendsL4","PercFamilyL4","PercWorkL4","PercSelfL4","PercCountL4","ProfSpeakL4","ProfUnderstandL4","ProfReadL4","AttentionL4","ProfWriteL4","AttSelfL4","AttCultureL4","AttNativeLevelL4","AttMothertongueL4","RC1_L4","RC3_L3","RC2_use_L1vsL2","RC7_hist_L2","RC9_use_L4","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","category","script"
"611e125063d1a52330225838",24,"Man","PlusCollege","English","Shona","n/a","n/a","yes","BLP",18,20,20,20,20,20,8,2,9,9,10,6,6,6,"true",6,5,6,5,6,53.572,49.032,0,0,41.42,13.08,0,0,54.48,49.94,0,0,49.94,54.48,0,0,199.412,166.532,0,0,20,20,20,14,20,14,2,8,1,1,0,6,6,4,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.302287119016903,-1.03116855393744,-0.178570340182355,2.06494528844206,-0.125721480368417,11339.7666613333,0.994168708638941,0.795040279384522,365.944,32.88,0.995987782209077,0.887216801234595,"bi","same"
"611fd297eb06449f7f0a06b9",24,"Woman","College","English","Afrikaans","n/a","n/a","n/a","BLP",20,20,17,20,20,20,10,9,10,9,10,6,6,6,"true",6,6,6,6,6,53.118,35.866,0,0,52.32,2.18,0,0,54.48,34.05,0,0,54.48,38.59,0,0,214.398,110.686,0,0,16,11,12,20,20,0,0,1,0,1,0,3,3,4,"true",5,1,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.277609522986159,-0.891456477955648,-1.06936453884757,1.74510840397971,0.0318627055018914,10599.330412,0.925281398336846,0.242292189082415,325.084,103.712,0.952691642281692,0.73593101176183,"bi","same"
"61200d0d71bd5c0f9f9716b2",24,"Woman","MinusCollege","Czech","English","Italian","n/a","no","BLP",20,20,13,20,20,3,9,10,8,10,10,6,6,6,"true",6,6,6,6,6,43.584,10.442,0.454,0,51.23,3.27,10.9,0,54.48,38.59,24.97,0,54.48,6.81,13.62,0,203.774,59.112,49.944,0,11,1,11,0,0,0,1,0,2,0,0,3,5,5,"true",4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,"true",2,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.641111646708763,1.20542828610593,-0.70504838529788,0.151236264410694,0.166075342340569,7682.274177,1.2796532691549,0.922893187610418,312.83,144.662,0.876110764982578,0.719505150626036,"tri","same"
"61242dd5be1a06b174975a1f",21,"Woman","MinusCollege","Hungarian","English","German","Russian","-","BLP",20,20,20,20,20,20,6,7,6,5,5,6,6,6,"true",6,6,6,6,6,54.48,12.258,13.166,2.724,31.61,15.26,9.81,5.45,54.48,49.94,34.05,34.05,54.48,47.67,24.97,34.05,195.05,125.128,81.996,76.274,8,6,5,0,0,8,4,3,1,3,3,5,6,6,"true",5,6,3,6,6,13,0,8,0,0,8,0,0,0,1,1,2,3,5,"true",5,3,2,3,3,2,0,2,0,0,2,0,0,3,1,1,3,3,5,"true",4,3,2,5,5,1.57459102880665,0.346160771713569,0.62342207328846,-1.79974297646953,2.6491183731435,3004.82126666667,1.8922196742502,1.72195346583275,478.448,69.922,0.929471566488165,0.842988683945308,"quadri","mixed/diff"
"61248a51eefb6797024ecb85",22,"Woman","MinusCollege","Northern Sotho","English","Afrikaans","n/a","no","BLP",20,20,9,20,20,2,0,6,1,3,1,4,5,4,"true",2,3,4,6,6,41.314,35.866,28.602,0,11.99,37.06,10.9,0,34.05,54.48,52.21,0,43.13,49.94,24.97,0,130.484,177.346,116.682,0,15,11,16,20,13,4,9,3,9,5,8,6,6,6,"true",6,4,6,6,6,10,11,9,20,13,0,1,1,0,2,1,5,6,6,"true",6,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.92801592617466,1.38209957954126,1.69795731168304,-0.670928035811575,-0.367556661076728,5679.91918666667,1.561323336346,1.34050943431747,424.512,46.862,0.98358123759536,0.855726718017117,"tri","same"
"612cc44439ccefbbd5d4b278",23,"Man","College","English","Xhosa","Zulu","n/a","n/a","BLP",20,15,20,20,20,20,5,8,8,7,8,6,6,6,"true",6,6,6,6,6,52.21,37.682,17.706,0,39.24,7.63,15.26,0,54.48,45.4,24.97,0,54.48,45.4,20.43,0,200.41,136.112,78.366,0,15,10,18,20,20,0,2,1,1,2,1,5,5,5,"true",5,5,4,5,6,1,0,18,20,0,0,3,1,1,1,1,3,3,3,"true",2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.927697831751069,1.41758318754853,-0.233667771177351,1.35369104333064,-0.0336028972144803,7266.28715466667,1.48875621606948,1.2877715331975,414.888,64.298,0.940753746802943,0.838325948451348,"tri","same"
"612cd9f34adcee82f65685a1",25,"Woman","Masters","Spanish","English","n/a","n/a","NO","BLP",20,20,15,20,20,20,10,10,9,10,10,6,6,6,"true",6,6,6,6,6,52.21,13.166,0,0,53.41,1.09,0,0,54.48,31.78,0,0,54.48,11.35,0,0,214.58,57.386,0,0,14,4,10,1,0,0,0,0,1,0,0,3,4,4,"true",3,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.220048693757678,-0.8186682263352,-0.795638392108013,0.22942580341507,0.0368505517067951,10282.1177023333,0.743398073914431,0.141440542541821,271.966,157.194,0.865784958962898,0.721387321030952,"bi","same"
"613054cf8dffc8bbb1fc9cc4",24,"Woman","College","English","Sesotho","IsiZulu","Xhosa","Siswati, Sepedi","BLP",15,13,16,20,20,6,7,6,7,6,10,6,6,6,"true",6,6,3,6,4,40.86,45.4,37.682,26.332,39.24,8.72,9.81,2.18,54.48,43.13,49.94,40.86,43.13,54.48,45.4,45.4,177.71,151.73,142.832,114.772,20,20,13,20,20,7,1,2,2,3,0,6,6,4,"true",3,6,6,6,6,13,12,12,20,20,6,1,1,1,1,0,6,6,6,"true",4,3,5,6,6,11,9,12,20,3,3,1,1,0,0,0,5,6,5,"true",2,3,5,6,6,2.96428373667863,0.549325157803157,-0.416512250357725,0.597874533509152,-0.867759641363015,673.754908,1.98288792899547,1.4059665305264,587.044,25.98,0.988472073659453,0.723433757426402,"quadri","same"
"6134d182408816f4c1284496",24,"Woman","PlusCollege","Tshivenda","English","Sepedi","Zulu","NO","BLP",20,20,0,20,20,4,1,8,1,4,0,6,6,6,"true",6,6,6,6,6,38.136,41.768,13.62,15.436,15.26,32.7,10.9,4.36,54.48,54.48,34.05,40.86,54.48,40.86,43.13,6.81,162.356,169.808,101.7,67.466,17,11,20,20,20,4,6,2,6,6,10,6,6,6,"true",6,6,0,6,6,2,0,0,20,4,4,1,0,1,0,0,4,6,3,"true",2,3,4,6,6,6,0,0,20,4,4,2,0,2,0,0,4,6,4,"true",4,3,0,0,0,0.955855490567615,0.851983912801964,2.00122408712614,0.589648702837539,1.92245287406211,2418.612177,1.91206434156364,1.69024017226661,501.33,7.452,0.946824422987668,0.833003234951068,"quadri","same"
"6135f6887f5dd1472f7d3d6e",25,"Woman","HighSchool","English","Afrikaans","n/a","n/a","No","BLP",20,20,1,20,20,20,10,9,8,9,10,6,6,6,"true",6,6,6,6,6,45.854,46.762,0,0,50.14,4.36,0,0,54.48,54.48,0,0,54.48,54.48,0,0,204.954,160.082,0,0,20,20,3,20,20,20,0,1,2,1,0,6,6,6,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.371763010794019,-1.05466881647279,-1.33574051185101,2.23008600471416,0.225851464120358,11439.856172,0.98907244470765,0.402179190202273,365.036,44.872,0.992529297967401,0.765704864789611,"bi","same"
"6136a1e1159dc808ad660d89",24,"Woman","College","English","Zulu","n/a","n/a","No","BLP",16,11,18,20,14,0,8,3,8,9,9,6,6,6,"true",6,5,3,6,6,35.866,41.768,0,0,40.33,14.17,0,0,54.48,49.94,0,0,45.4,52.21,0,0,176.076,158.088,0,0,20,20,12,20,20,0,2,7,2,1,1,5,5,6,"true",6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.362750732357973,-0.962564704456555,-0.344892863362434,1.27955937186343,0.136915629558009,9359.392932,0.997908774282088,0.826746372492618,334.164,17.988,0.998554314365926,0.901523057468274,"bi","same"
"613758e7a80409ba7f5affb6",22,"Woman","MinusCollege","Sotho","English","Zulu","Sepedi","venda","BLP",20,20,10,20,20,5,5,5,1,5,5,6,6,6,"true",6,6,5,6,6,43.13,47.216,39.044,51.756,22.89,14.17,11.99,9.81,54.48,54.48,31.78,45.4,52.21,40.86,43.13,47.67,172.71,156.726,125.944,154.636,14,10,20,20,20,20,3,3,1,3,3,6,6,6,"true",6,3,3,6,6,10,20,3,20,20,13,1,1,3,1,1,3,6,3,"true",2,3,4,6,6,19,20,20,20,20,15,1,1,5,1,1,4,6,5,"true",5,4,5,6,6,3.24282846500953,-0.131324819502568,0.384720903420059,0.519552400423444,4.74323942102029,378.695581333333,1.99097504297896,1.92289759416015,610.016,15.984,0.993949330873575,0.947514248563855,"quadri","same"
"613ca0a2040055a4e87c5d71",22,"Woman","College","Xhosa","English","Zulu","n/a","No","BLP",20,20,7,20,20,1,6,7,3,3,1,6,6,5,"true",6,5,6,6,6,39.952,35.412,14.528,0,21.8,30.52,9.81,0,52.21,49.94,29.51,0,52.21,34.05,27.24,0,166.172,149.922,81.088,0,17,15,16,20,7,3,4,3,6,6,9,5,6,6,"true",5,5,2,6,2,8,4,0,20,0,0,0,0,1,1,0,3,4,3,"true",3,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.816414503692276,1.04762136701589,1.74470144938704,0.580054977383527,-0.25181455330203,5742.20604366667,1.5244909555774,1.45440186103595,397.182,16.25,0.963321983833653,0.925271031759581,"tri","same"
"6148b49d6ac652cefd310332",22,"Woman","MinusCollege","English","na","na","na","no","BLP",20,15,13,20,20,6,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,42.676,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,206.136,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.152339889454983,-0.514394836147229,-0.701533574446839,-0.54369365690174,0.0318201009749983,10623.012624,0,0,206.136,206.136,1,1,"mono","same"
"615c1372e7e639775817487e",25,"Woman","MinusCollege","English","Sesotho","Isizulu","Setswana","Yes","BLP",16,4,20,20,20,10,7,2,10,8,10,6,6,6,"true",6,6,6,6,6,40.86,40.406,20.884,19.976,40.33,14.17,2.18,0,54.48,43.13,36.32,34.05,54.48,27.24,20.43,15.89,190.15,124.946,79.814,69.916,19,4,16,20,20,10,3,8,0,2,0,6,6,6,"true",1,6,6,0,0,12,4,0,20,0,10,0,0,0,0,0,3,6,6,"true",1,3,6,0,0,10,4,0,20,0,10,0,0,0,0,0,3,6,6,"true",0,1,6,0,0,1.94655177720142,-0.24871215506602,0.135276070831916,1.26776048809929,-1.73320474850125,3003.74816633334,1.88456518018615,1.0301418169083,464.826,65.204,0.925756854971123,0.764540558411467,"quadri","same"
"615c47639c04e360b0a76f58",24,"Woman","Masters","English","n/a","n/a","n/a","no","BLP",20,20,20,20,20,20,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,54.48,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,217.94,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.0969900247556324,-0.56403850152264,-0.45022127526087,-0.54851526669389,-0.16706090308491,11874.4609,0,0,217.94,217.94,1,1,"mono","same"
"6166ef334de9e433e83bfb79",21,"Woman","College","Sotho","English","Sepedi","n/a","yes","BLP",16,20,0,20,20,0,4,5,2,5,0,5,6,3,"true",2,6,3,6,6,34.504,40.86,27.24,0,17.44,37.06,5.45,0,36.32,54.48,18.16,0,47.67,49.94,43.13,0,135.934,182.34,93.98,0,16,20,14,20,20,0,6,5,8,5,10,6,6,6,"true",6,6,4,6,6,20,0,0,20,20,0,0,0,0,0,0,2,4,1,"true",1,3,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.822025465162091,0.105853688170966,1.31419168002729,-0.0329875742466083,-0.160437564726515,6023.27607566667,1.53460126126901,1.26166194848924,412.254,46.406,0.967203557677184,0.837671381039082,"tri","same"
"616ad7ac6299f99ce33cdc78",24,"Woman","PlusCollege","English","Sotho","Zulu","n/a","no","BLP",13,13,20,20,20,1,6,9,10,10,10,6,6,6,"true",6,3,1,3,3,39.498,40.86,40.86,0,49.05,3.27,11.99,0,54.48,54.48,54.48,0,22.7,45.4,34.05,0,165.728,144.01,141.38,0,20,20,10,20,20,0,2,1,0,0,0,6,6,6,"true",6,6,5,5,4,20,20,10,20,20,0,2,0,0,0,0,6,6,6,"true",6,6,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-1.57119775147645,1.56012684009907,-1.32052265445483,0.812813575102068,0.523614546297842,5772.03066766667,1.58122215392783,0.968371445259992,451.118,21.718,0.997377979357206,0.733783170756867,"tri","same"
"616b567b3e605b7245a9aead",23,"Woman","HighSchool","English","Tshivenda ","Afrikaans ","n/a","no","BLP",19,14,16,20,19,5,6,2,9,2,6,6,6,6,"true",6,6,6,6,6,42.222,46.308,32.234,0,27.25,27.25,2.18,0,54.48,54.48,27.24,0,54.48,54.48,20.43,0,178.432,182.518,82.084,0,20,20,20,20,20,2,4,8,1,8,4,6,6,6,"true",6,6,6,6,6,16,12,12,20,4,7,0,0,0,0,0,1,4,3,"true",4,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.867909159050067,-0.278227968612684,1.10056137869818,0.961615244457637,-0.0848545924632871,7606.266905,1.50613374448136,1.1967318433577,443.034,4.08600000000001,0.953995817773915,0.847801045943832,"tri","same"
"61717173748006894b2b54ff",20,"Man","HighSchool","Hungarian","English","German","n/a","n/a","BLP",20,20,12,20,20,20,9,10,8,10,10,6,6,6,"true",6,6,6,6,6,50.848,11.804,1.816,0,51.23,3.27,10.9,0,54.48,47.67,29.51,0,54.48,34.05,13.62,0,211.038,96.794,55.846,0,12,6,8,0,0,0,1,0,2,0,0,5,6,6,"true",4,5,3,3,4,3,1,0,0,0,0,0,0,0,0,0,3,4,4,"true",2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.620988332984119,1.10006008260168,-0.831461788341851,-0.428240528264594,0.0866203567439992,7986.48989166667,1.37897393015841,0.922893187610418,363.678,114.244,0.879273872808326,0.719505150626036,"tri","same"
"6171946a19f6673fb215c0c7",24,"Woman","College","Tshivenda","English","Tswana","n/a","no","BLP",20,20,12,20,20,20,6,7,0,2,0,6,6,6,"true",5,6,6,6,6,50.848,54.48,13.166,0,16.35,37.06,8.72,0,52.21,52.21,24.97,0,54.48,40.86,0,0,173.888,184.61,46.856,0,20,20,20,20,20,20,3,3,10,8,10,5,6,6,"true",6,6,6,6,0,2,0,2,20,0,5,1,0,0,0,0,2,5,2,"true",2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.604864831769045,0.569134779441771,2.41742261329745,2.03597494129142,-0.579545142251329,8478.469017,1.40039483483718,1.34908132053949,405.354,10.722,0.99955305210176,0.865725689152246,"tri","same"
"6171f219ee27aa0e23d076aa",21,"Woman","PlusCollege","Xhosa","English","n/a","n/a","No","BLP",20,20,20,20,20,2,8,9,8,10,1,6,6,6,"true",6,6,6,6,6,46.308,37.228,0,0,39.24,15.26,0,0,54.48,54.48,0,0,54.48,34.05,0,0,194.508,141.018,0,0,13,12,12,20,20,5,2,1,2,0,9,6,6,6,"true",6,5,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.297838361057782,-0.980834804686242,0.121995202826435,1.39355569570854,-0.0373633870283179,9858.338073,0.981588380731848,0.855450810560131,335.526,53.49,0.98752962560114,0.915315032422766,"bi","same"
"61758dd4ab7ec0d91a929f3d",22,"Woman","HighSchool","Xhosa","English","Zulu","Afrikaans","No","BLP",20,20,7,20,20,4,4,4,3,3,0,6,6,5,"true",5,5,6,6,6,41.314,49.486,13.166,31.326,15.26,37.06,4.36,2.18,49.94,54.48,22.7,11.35,52.21,45.4,6.81,4.54,158.724,186.426,47.036,49.396,19,20,20,20,20,10,6,5,7,6,10,6,6,6,"true",6,6,3,5,6,6,3,0,20,0,0,0,0,0,0,0,3,3,2,"true",2,0,1,2,0,17,4,6,20,20,2,0,1,0,1,0,2,3,0,"true",0,1,0,1,0,0.959854611517877,-0.36387144672628,2.15097776199558,0.855956183307607,0.210099046939191,5283.88202766667,1.75346527594144,1.37939295565758,441.582,27.702,0.996794583682603,0.728931483660652,"quadri","same"
"628ed30ae7ff849e8bc91c86",25,"Man","College","Filipino","English","n/a","n/a","n/a","BLP",20,20,12,20,20,3,7,8,3,5,2,5,5,4,"true",4,5,5,6,5,43.13,37.682,0,0,27.25,27.25,0,0,40.86,45.4,0,0,47.67,43.13,0,0,158.91,153.462,0,0,16,12,12,20,20,3,3,2,7,5,8,5,5,5,"true",5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.146344492334587,-0.967943554932425,0.780039790805345,0.536006663146249,-0.297593448632618,8136.302316,0.99978056971659,1,312.372,5.44800000000004,0.999847944917251,1,"bi","same"
"631a1795de5efe7d3395caa3",24,"Man","Masters","Dutch","English","n/a","n/a","No","BLP",20,20,12,20,20,3,9,10,7,5,5,6,6,6,"true",6,6,6,6,6,43.13,12.712,0,0,39.24,15.26,0,0,54.48,54.48,0,0,54.48,20.43,0,0,191.33,102.882,0,0,10,8,7,0,0,3,1,0,3,5,5,6,6,6,"true",6,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.215820059719476,-0.968697659381032,0.366057225457448,-0.669845301587844,-0.0176980391124975,8517.233196,0.933787869504726,0.855450810560131,294.212,88.448,0.957660928065294,0.915315032422766,"bi","same"
"63c5335da2b625ab1ade7e7c",25,"Woman","Masters","Italian","English","German","n/a","No","BLP",20,20,20,20,20,4,8,10,4,9,10,6,6,6,"true",6,6,4,6,6,47.216,18.614,10.896,0,44.69,7.63,13.08,0,54.48,52.21,11.35,0,49.94,38.59,2.27,0,196.326,117.044,37.596,0,15,2,18,4,0,2,2,0,4,1,0,6,6,6,"true",5,5,0,6,6,10,0,10,2,0,2,0,0,2,0,0,2,1,1,"true",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.636822708614778,0.709339793734778,-0.432427545173957,-0.37026520828873,0.0655064462222039,7620.790713,1.34237301475541,1.20137948473521,350.966,79.282,0.96945476650291,0.80021341870461,"tri","same"
"6413799cf7721ee0ce637e09",20,"Man","MinusCollege","English","n/a","n/a","n/a","n/a","BLP",20,9,15,20,20,1,10,10,10,10,10,6,6,6,"true",6,6,6,6,6,38.59,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,202.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.171499458004758,-0.497210490440356,-0.788526293395829,-0.542024638127534,0.100663525457274,10206.050625,0,0,202.05,202.05,1,1,"mono","same"
"646e0d2370c16a7561ae7dcb",22,"Woman","College","English","Shona","n/a","n/a","no","BLP",20,20,12,20,20,0,10,9,10,9,10,6,6,6,"true",6,6,6,6,6,41.768,36.774,0,0,52.32,2.18,0,0,54.48,20.43,0,0,54.48,43.13,0,0,203.048,102.514,0,0,20,20,1,20,20,0,0,1,0,1,0,5,4,0,"true",0,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.295248181585213,-0.750642571067566,-1.25832851025769,1.81672345605396,0.147058818703662,9465.19217966667,0.9204406605786,0.242292189082415,305.562,100.534,0.949907163126928,0.73593101176183,"bi","same"
"649264e0b601af80c5677791",24,"Man","College","Spanish","English","n/a","n/a","No, just Spanish and English","BLP",20,16,18,20,20,1,7,9,8,5,6,6,6,6,"true",6,6,4,5,6,43.13,15.436,0,0,38.15,16.35,0,0,54.48,54.48,0,0,47.67,54.48,0,0,183.43,140.746,0,0,9,6,13,1,4,1,3,1,2,5,4,6,6,6,"true",6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.183750210604031,-1.08842074231231,0.223507388970807,-1.39255925844906,-0.0570918133060348,9061.16055733333,0.98745776670939,0.881290899230693,324.176,42.684,0.991442716139395,0.928476690885259,"bi","same"
"6492c23a1a7735dfaab2b095",20,"Man","HighSchool","Mandarin","Portuguese","English","n/a","No","BLP",20,20,0,0,20,0,6,9,6,5,2,6,6,6,"true",6,6,6,6,6,27.24,51.756,19.522,0,30.52,20.71,13.08,0,54.48,54.48,47.67,0,54.48,52.21,34.05,0,166.72,179.156,114.322,0,20,20,14,20,20,20,3,1,3,5,7,6,6,6,"true",6,6,6,5,6,12,20,10,0,0,1,1,0,1,0,1,4,5,6,"true",6,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-1.22683649637206,1.8584362669935,0.227361872657917,2.13512012063264,0.241461582133947,6672.13353966667,1.55964273719034,1.50406490390939,460.198,12.436,0.983639322557365,0.948778698579222,"tri","mixed/diff"
"6495a5f76daf70e418baf5f7",24,"Woman","College","English","n/a","n/a","n/a","afrikaans, hindi, korean","BLP",20,20,12,20,20,20,10,10,10,10,10,6,6,6,"true",6,6,4,6,6,50.848,0,0,0,54.5,0,0,0,54.48,0,0,0,49.94,0,0,0,209.768,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-0.12964004243581,-0.549749738737933,-0.517299993597301,-0.647727176226587,-0.105381858665444,11000.653456,0,0,209.768,209.768,1,1,"mono","same"
"6497e970e2621e753513a695",24,"Woman","College","English","Afrikaans","Northern Sotho","Zulu","Spanish","BLP",17,8,16,20,20,20,10,9,10,9,10,6,6,6,"true",6,6,0,3,1,45.854,40.86,47.216,47.216,52.32,0,10.9,1.09,54.48,54.48,54.48,54.48,22.7,18.16,54.48,31.78,175.354,113.5,167.076,134.566,13,5,15,20,17,20,0,0,0,0,0,6,6,6,"true",6,5,0,2,1,18,10,16,20,20,20,0,0,0,1,0,6,6,6,"true",6,6,6,6,6,18,10,16,20,20,20,0,1,0,0,0,6,6,6,"true",6,5,1,5,3,3.44928237397263,0.632421746231315,-1.09067827771476,0.489344386583198,-2.08887064141975,827.430648,1.97906686806993,0.775906083539992,590.496,61.854,0.98605904216371,0.694598504509679,"quadri","same"
