"sbj_ID","task","testing_condition","trialn","item","expected","observed","correct","rt","strategy","yes_0M","yes_1M","yes_2M","score_2M","dprime","log_beta","c","Gender","Age","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","RC1_L4","RC3_L3","RC2_use_L1vsL2","RC8_hist_L2","category","script"
"697a79efb4f34a8176d66d2b","testing","1M",60,"EKYAOTFRZ","within_lang","within_lang",TRUE,1072,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",61,"XBQDUXWL","between_lang","between_lang",TRUE,1168,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",62,"THVXZMVH","within_lang","within_lang",TRUE,920,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",63,"EYAEYZQA","between_lang","between_lang",TRUE,1028,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",64,"UBSUPBKN","within_lang","within_lang",TRUE,867,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",65,"YIDUNULUJ","between_lang","between_lang",TRUE,1264,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",66,"WMBWHIK","within_lang","within_lang",TRUE,1075,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",67,"JXTJXMEBM","between_lang","between_lang",TRUE,1629,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",68,"SLHUOTPK","within_lang","within_lang",TRUE,1044,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",69,"VFZKDPRQ","between_lang","within_lang",FALSE,1139,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",70,"SLHUOLXG","within_lang","within_lang",TRUE,1084,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",71,"ESDZQFZLF","within_lang","within_lang",TRUE,1171,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",72,"EDMKJWTI","within_lang","within_lang",TRUE,992,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",73,"FYDVTPK","within_lang","within_lang",TRUE,1115,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",74,"XNJUYVN","within_lang","between_lang",FALSE,848,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",75,"LUCWDXAYA","between_lang","between_lang",TRUE,820,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",76,"VJGQJVBMT","between_lang","between_lang",TRUE,1515,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",77,"HJZOGUCSU","between_lang","between_lang",TRUE,944,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",78,"HSTDKDBM","within_lang","within_lang",TRUE,1037,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",79,"TEKURZSV","within_lang","within_lang",TRUE,922,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",80,"CZPWYIUG","between_lang","within_lang",FALSE,1124,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",81,"ISLNPBKN","within_lang","between_lang",FALSE,2316,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",82,"XUFELHQ","between_lang","within_lang",FALSE,684,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",83,"SYJEOVEWG","within_lang","between_lang",FALSE,1020,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",84,"IMJRFXILS","within_lang","within_lang",TRUE,584,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",85,"RWEQMYVN","within_lang","between_lang",FALSE,935,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",86,"UBSUHIK","between_lang","within_lang",FALSE,651,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",87,"EKYAOXILS","between_lang","within_lang",FALSE,804,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",88,"DNHQMTPK","within_lang","within_lang",TRUE,844,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",89,"HSXWWHIK","within_lang","within_lang",TRUE,852,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",90,"WMBWUZO","within_lang","between_lang",FALSE,715,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",91,"ERBYXDBM","within_lang","between_lang",FALSE,884,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",92,"IDKYXGUVR","between_lang","within_lang",FALSE,712,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",93,"HECNWDBM","between_lang","between_lang",TRUE,960,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",94,"RKXAHURO","between_lang","between_lang",TRUE,847,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",95,"SHXVKVEWG","within_lang","within_lang",TRUE,777,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",96,"EZSJICEKG","within_lang","within_lang",TRUE,695,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",97,"UXJCNOQI","between_lang","within_lang",FALSE,1008,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",98,"VFCGBYCY","between_lang","within_lang",FALSE,1304,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",99,"WAEMIXEMO","between_lang","between_lang",TRUE,770,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",100,"QWBSJUVBH","between_lang","between_lang",TRUE,860,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",101,"EDMKTPK","between_lang","between_lang",TRUE,811,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",102,"ESDZQVEWG","between_lang","between_lang",TRUE,596,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",103,"HSTDKVWLD","between_lang","between_lang",TRUE,856,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","1M",104,"UBSUHRDY","within_lang","within_lang",TRUE,700,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",105,"RWEQMEYLH","between_lang","between_lang",TRUE,928,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",106,"OSHEZUVBH","between_lang","between_lang",TRUE,851,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",107,"HECNWVWLD","within_lang","between_lang",FALSE,704,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",108,"CEBGROFW","between_lang","between_lang",TRUE,888,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","0M",109,"VEVCHURO","between_lang","between_lang",TRUE,856,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
"697a79efb4f34a8176d66d2b","testing","2M",110,"TREHYVN","between_lang","within_lang",FALSE,1292,"i tried to see if the patters alligned with the words that were shown to me",20,57.5,75,0.6,0.601,-0.401,-0.667,"Woman",21,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,"tri","same"
