,sbj_ID,task,trialn,target,confound,expected,observed,correct,rt
0,615b1ab789b14c9996251fb4,familiarity,1,TEBK,vJab,0,1,False,1083.0
0,615b1ab789b14c9996251fb4,familiarity,2,bvuZ,AlKD,1,1,True,1012.0
0,615b1ab789b14c9996251fb4,familiarity,3,McMD,uvaU,1,0,False,909.0
0,615b1ab789b14c9996251fb4,familiarity,4,ZYcQU,CDEmY,0,0,True,1091.0
0,615b1ab789b14c9996251fb4,familiarity,5,kMbTR,tKDmh,0,0,True,1184.0
0,615b1ab789b14c9996251fb4,familiarity,6,MAB,BbM,1,0,False,1322.0
0,615b1ab789b14c9996251fb4,familiarity,7,kcOY,bmbN,0,0,True,1006.0
0,615b1ab789b14c9996251fb4,familiarity,8,kZUb,khMD,1,1,True,1679.0
0,615b1ab789b14c9996251fb4,familiarity,9,Tmc,DOk,0,0,True,812.0
0,615b1ab789b14c9996251fb4,familiarity,11,NaAQd,NbacA,0,0,True,1455.0
0,615b1ab789b14c9996251fb4,familiarity,12,GumLl,LAclA,0,1,False,1151.0
0,615b1ab789b14c9996251fb4,familiarity,13,OcZJ,QONk,1,1,True,1194.0
0,615b1ab789b14c9996251fb4,familiarity,14,EPBT,DOAK,0,0,True,1401.0
0,615b1ab789b14c9996251fb4,familiarity,15,JNka,YcdO,1,0,False,1342.0
0,615b1ab789b14c9996251fb4,familiarity,16,GJZm,bROC,0,0,True,763.0
0,615b1ab789b14c9996251fb4,familiarity,18,vuJZu,bYGOZ,0,0,True,837.0
0,615b1ab789b14c9996251fb4,familiarity,19,JQA,RDM,1,1,True,1079.0
0,615b1ab789b14c9996251fb4,familiarity,20,YLU,YNu,1,1,True,1282.0
0,615b1ab789b14c9996251fb4,familiarity,21,AlTd,tRPD,0,0,True,1145.0
0,615b1ab789b14c9996251fb4,familiarity,22,chEDO,lbBDE,1,0,False,1303.0
0,615b1ab789b14c9996251fb4,familiarity,23,crdY,dkLl,0,0,True,1008.0
0,615b1ab789b14c9996251fb4,familiarity,24,PMYm,dNZA,1,1,True,1333.0
0,615b1ab789b14c9996251fb4,familiarity,25,hbkd,YZJO,0,1,False,934.0
0,615b1ab789b14c9996251fb4,familiarity,26,GUa,rAm,1,1,True,955.0
0,615b1ab789b14c9996251fb4,familiarity,27,TCbDC,DcPTc,0,0,True,1630.0
0,615b1ab789b14c9996251fb4,familiarity,28,DlDd,mtKP,0,0,True,1148.0
0,615b1ab789b14c9996251fb4,familiarity,29,UdYUQ,bmdAB,0,0,True,652.0
0,615b1ab789b14c9996251fb4,familiarity,30,OZkb,TPCb,1,1,True,1345.0
0,60c49e68081928c86ba7b98a,familiarity,1,RdPtD,tmtEM,1,1,True,2493.0
0,60c49e68081928c86ba7b98a,familiarity,2,TCbDC,OYuvb,0,1,False,2352.0
0,60c49e68081928c86ba7b98a,familiarity,3,Ald,mZb,1,1,True,3460.0
0,60c49e68081928c86ba7b98a,familiarity,4,OJGQ,CYPc,0,0,True,1923.0
0,60c49e68081928c86ba7b98a,familiarity,5,TmTm,BbOD,1,1,True,1601.0
0,60c49e68081928c86ba7b98a,familiarity,6,aOLZU,RYtkc,0,0,True,1919.0
0,60c49e68081928c86ba7b98a,familiarity,7,lcOc,YKRk,1,0,False,2324.0
0,60c49e68081928c86ba7b98a,familiarity,8,tDPRk,UdlGQ,0,1,False,2016.0
0,60c49e68081928c86ba7b98a,familiarity,9,YNu,kBD,1,0,False,2080.0
0,60c49e68081928c86ba7b98a,familiarity,10,kYL,YbN,0,1,False,1862.0
0,60c49e68081928c86ba7b98a,familiarity,11,KOYC,cthB,1,0,False,2027.0
0,60c49e68081928c86ba7b98a,familiarity,12,AdDb,KDPA,0,0,True,2248.0
0,60c49e68081928c86ba7b98a,familiarity,13,GNAca,PMPtk,1,1,True,999.0
0,60c49e68081928c86ba7b98a,familiarity,14,kmU,kbu,1,0,False,1441.0
0,60c49e68081928c86ba7b98a,familiarity,15,kGlU,kZUb,0,1,False,1026.0
0,60c49e68081928c86ba7b98a,familiarity,16,kKRC,UJkG,1,0,False,1445.0
0,60c49e68081928c86ba7b98a,familiarity,18,dmkv,hbmA,0,0,True,1857.0
0,60c49e68081928c86ba7b98a,familiarity,20,Ctmb,vQdO,1,1,True,2154.0
0,60c49e68081928c86ba7b98a,familiarity,21,ukYZ,Yaum,1,1,True,1452.0
0,60c49e68081928c86ba7b98a,familiarity,22,OCmk,dNZA,0,0,True,1212.0
0,60c49e68081928c86ba7b98a,familiarity,23,chAh,AZbl,0,1,False,1055.0
0,60c49e68081928c86ba7b98a,familiarity,24,AZaJc,PDPhl,1,1,True,1568.0
0,60c49e68081928c86ba7b98a,familiarity,25,vkYGl,BMEMA,1,0,False,1209.0
0,60c49e68081928c86ba7b98a,familiarity,26,DOBhY,YOaAb,0,1,False,1553.0
0,60c49e68081928c86ba7b98a,familiarity,27,JAaG,kcOY,1,1,True,1433.0
0,60c49e68081928c86ba7b98a,familiarity,28,ATc,rAm,1,0,False,1717.0
0,60c49e68081928c86ba7b98a,familiarity,29,EAO,lRE,0,1,False,1168.0
0,60c49e68081928c86ba7b98a,familiarity,30,lZcu,QvlZ,1,0,False,1638.0
0,60db4aed5dd7b87124f51341,familiarity,1,tRdM,rkJu,0,0,True,3976.0
0,60db4aed5dd7b87124f51341,familiarity,2,Cdt,OMC,0,0,True,2388.0
0,60db4aed5dd7b87124f51341,familiarity,3,ALGZ,adkr,1,1,True,2270.0
0,60db4aed5dd7b87124f51341,familiarity,4,LuNZ,bcbM,1,1,True,2644.0
0,60db4aed5dd7b87124f51341,familiarity,5,tDPRk,PDPhl,1,1,True,976.0
0,60db4aed5dd7b87124f51341,familiarity,6,BECk,UmNJ,0,1,False,1845.0
0,60db4aed5dd7b87124f51341,familiarity,8,OLJbl,ckLAL,0,0,True,1873.0
0,60db4aed5dd7b87124f51341,familiarity,9,YKPB,lrZG,1,1,True,1978.0
0,60db4aed5dd7b87124f51341,familiarity,10,aUZA,bYuQ,1,1,True,2909.0
0,60db4aed5dd7b87124f51341,familiarity,11,YJkb,mcOJ,1,1,True,1604.0
0,60db4aed5dd7b87124f51341,familiarity,12,uvJ,Jud,0,0,True,1522.0
0,60db4aed5dd7b87124f51341,familiarity,13,mARM,KlkD,0,1,False,2108.0
0,60db4aed5dd7b87124f51341,familiarity,14,LcNUJ,MBKRE,1,0,False,1590.0
0,60db4aed5dd7b87124f51341,familiarity,16,OYuvb,lKdbc,0,0,True,2222.0
0,60db4aed5dd7b87124f51341,familiarity,17,Yaum,LuaU,1,0,False,2995.0
0,60db4aed5dd7b87124f51341,familiarity,18,BbOD,JcUk,0,1,False,1250.0
0,60db4aed5dd7b87124f51341,familiarity,19,mKcD,cAZu,0,0,True,1990.0
0,60db4aed5dd7b87124f51341,familiarity,20,RlAKc,htmhC,1,1,True,2170.0
0,60db4aed5dd7b87124f51341,familiarity,21,Ckbd,GJZm,1,1,True,2024.0
0,60db4aed5dd7b87124f51341,familiarity,22,cbm,ark,1,1,True,1697.0
0,60db4aed5dd7b87124f51341,familiarity,23,NvYJ,bAMO,1,0,False,1350.0
0,60db4aed5dd7b87124f51341,familiarity,24,Glu,QGb,0,0,True,2581.0
0,60db4aed5dd7b87124f51341,familiarity,25,YcdO,GQYQ,0,0,True,4605.0
0,60db4aed5dd7b87124f51341,familiarity,26,mBYl,KDPA,1,1,True,3870.0
0,60db4aed5dd7b87124f51341,familiarity,27,YObA,vYLU,0,1,False,4325.0
0,60db4aed5dd7b87124f51341,familiarity,28,CPMl,vblr,0,1,False,1988.0
0,60db4aed5dd7b87124f51341,familiarity,29,TEBK,ArQu,0,1,False,1462.0
0,60db4aed5dd7b87124f51341,familiarity,30,OMlT,bdtK,0,0,True,1149.0
0,5dcb33ab0550ef819f508abf,familiarity,1,TklD,RCcE,0,0,True,2928.0
0,5dcb33ab0550ef819f508abf,familiarity,2,mkmJN,ECtbD,1,1,True,1294.0
0,5dcb33ab0550ef819f508abf,familiarity,3,LckGN,uQuZc,0,0,True,978.0
0,5dcb33ab0550ef819f508abf,familiarity,4,bmdAB,OdlNm,1,1,True,1114.0
0,5dcb33ab0550ef819f508abf,familiarity,5,BdtAC,OAblc,0,1,False,1504.0
0,5dcb33ab0550ef819f508abf,familiarity,6,UmNJ,lTmO,1,1,True,1927.0
0,5dcb33ab0550ef819f508abf,familiarity,7,EcR,JQA,0,1,False,1607.0
0,5dcb33ab0550ef819f508abf,familiarity,8,lMck,DMRP,0,1,False,2188.0
0,5dcb33ab0550ef819f508abf,familiarity,9,DhCP,vAvb,1,1,True,1021.0
0,5dcb33ab0550ef819f508abf,familiarity,10,lAOKM,OAmGr,0,0,True,1796.0
0,5dcb33ab0550ef819f508abf,familiarity,11,GLYrA,hmKPM,1,0,False,1483.0
0,5dcb33ab0550ef819f508abf,familiarity,12,Mlth,Gabk,1,1,True,2253.0
0,5dcb33ab0550ef819f508abf,familiarity,13,RlAKc,ckLAL,0,0,True,1000.0
0,5dcb33ab0550ef819f508abf,familiarity,14,dMThk,MkmEd,0,1,False,2062.0
0,5dcb33ab0550ef819f508abf,familiarity,15,hYDmt,YUNkZ,0,0,True,918.0
0,5dcb33ab0550ef819f508abf,familiarity,16,KEdl,dEPD,1,1,True,1622.0
0,5dcb33ab0550ef819f508abf,familiarity,18,cAZu,LGkA,0,0,True,1447.0
0,5dcb33ab0550ef819f508abf,familiarity,19,YZJO,kMEC,0,1,False,947.0
0,5dcb33ab0550ef819f508abf,familiarity,20,auYAk,EtMDM,1,0,False,1023.0
0,5dcb33ab0550ef819f508abf,familiarity,22,cbm,JcL,0,0,True,2231.0
0,5dcb33ab0550ef819f508abf,familiarity,23,YcM,kam,0,0,True,1102.0
0,5dcb33ab0550ef819f508abf,familiarity,24,rvUb,tdDd,0,1,False,1683.0
0,5dcb33ab0550ef819f508abf,familiarity,25,dNZA,kGua,1,0,False,648.0
0,5dcb33ab0550ef819f508abf,familiarity,26,OQAr,UaYL,0,1,False,597.0
0,5dcb33ab0550ef819f508abf,familiarity,27,dRht,Ckbd,0,0,True,1732.0
0,5dcb33ab0550ef819f508abf,familiarity,28,NvYJ,AlTd,1,1,True,3233.0
0,5dcb33ab0550ef819f508abf,familiarity,29,RDM,uZc,1,1,True,1386.0
0,5dcb33ab0550ef819f508abf,familiarity,30,dmkv,PMYm,0,1,False,1552.0
0,613867f34e206e4f573bc6ef,familiarity,1,vAuNl,YOaAb,0,1,False,1681.0
0,613867f34e206e4f573bc6ef,familiarity,2,KRARm,mUOcO,0,1,False,1503.0
0,613867f34e206e4f573bc6ef,familiarity,3,LuNZ,Mlth,0,0,True,1493.0
0,613867f34e206e4f573bc6ef,familiarity,4,kCRm,LYGA,0,1,False,1263.0
0,613867f34e206e4f573bc6ef,familiarity,5,LkNc,LuaU,1,0,False,1813.0
0,613867f34e206e4f573bc6ef,familiarity,6,khMD,NYZu,0,1,False,1100.0
0,613867f34e206e4f573bc6ef,familiarity,7,cdKBY,lKdbc,0,0,True,1299.0
0,613867f34e206e4f573bc6ef,familiarity,8,DlDT,DBkl,1,0,False,2090.0
0,613867f34e206e4f573bc6ef,familiarity,10,bLd,aQr,0,0,True,1671.0
0,613867f34e206e4f573bc6ef,familiarity,11,KBKBE,Qclad,0,1,False,1129.0
0,613867f34e206e4f573bc6ef,familiarity,12,krUQ,mdla,1,0,False,1060.0
0,613867f34e206e4f573bc6ef,familiarity,13,PYkC,YArG,0,1,False,1288.0
0,613867f34e206e4f573bc6ef,familiarity,14,hlbtb,BMEMA,0,0,True,1229.0
0,613867f34e206e4f573bc6ef,familiarity,15,vclY,OJNk,0,0,True,1638.0
0,613867f34e206e4f573bc6ef,familiarity,16,badk,DlDd,0,1,False,2004.0
0,613867f34e206e4f573bc6ef,familiarity,17,MCkm,BCAd,1,1,True,1722.0
0,613867f34e206e4f573bc6ef,familiarity,18,aOLZU,hlctE,0,1,False,1423.0
0,613867f34e206e4f573bc6ef,familiarity,19,vblr,hbmA,1,0,False,1116.0
0,613867f34e206e4f573bc6ef,familiarity,20,Yadr,LdQv,0,1,False,1079.0
0,613867f34e206e4f573bc6ef,familiarity,21,lrZG,TdTD,0,0,True,1069.0
0,613867f34e206e4f573bc6ef,familiarity,22,kbu,cbm,1,0,False,1662.0
0,613867f34e206e4f573bc6ef,familiarity,23,APT,lvk,1,0,False,1359.0
0,613867f34e206e4f573bc6ef,familiarity,24,lbBDE,TAdhM,1,1,True,1213.0
0,613867f34e206e4f573bc6ef,familiarity,25,JAaG,JUNa,0,1,False,1453.0
0,613867f34e206e4f573bc6ef,familiarity,26,dCKc,CYPc,1,1,True,1225.0
0,613867f34e206e4f573bc6ef,familiarity,28,RkmdC,dCtMA,1,1,True,1607.0
0,613867f34e206e4f573bc6ef,familiarity,29,KElB,OZkb,0,1,False,1577.0
0,613867f34e206e4f573bc6ef,familiarity,30,TEBK,KEdl,1,1,True,1398.0
0,5f219602670e5a0af2cf5237,familiarity,1,kDRKc,kdaAJ,1,1,True,855.0
0,5f219602670e5a0af2cf5237,familiarity,2,OJGQ,UaYL,0,0,True,707.0
0,5f219602670e5a0af2cf5237,familiarity,3,BOCRM,Blmcl,1,1,True,1351.0
0,5f219602670e5a0af2cf5237,familiarity,4,kYL,Tbk,1,0,False,510.0
0,5f219602670e5a0af2cf5237,familiarity,5,dEPD,bROC,0,1,False,749.0
0,5f219602670e5a0af2cf5237,familiarity,6,DmAME,mZUrQ,1,0,False,778.0
0,5f219602670e5a0af2cf5237,familiarity,7,NkUA,kdrO,1,0,False,672.0
0,5f219602670e5a0af2cf5237,familiarity,8,KmE,lvk,0,1,False,578.0
0,5f219602670e5a0af2cf5237,familiarity,9,McMD,khMD,1,0,False,795.0
0,5f219602670e5a0af2cf5237,familiarity,10,hlkT,Nulk,0,1,False,612.0
0,5f219602670e5a0af2cf5237,familiarity,11,RtRh,YQbc,1,0,False,562.0
0,5f219602670e5a0af2cf5237,familiarity,12,cAZu,MTdY,1,0,False,670.0
0,5f219602670e5a0af2cf5237,familiarity,13,GLluA,hAROK,0,1,False,406.0
0,5f219602670e5a0af2cf5237,familiarity,14,KElB,kDOm,0,0,True,700.0
0,5f219602670e5a0af2cf5237,familiarity,15,YLU,UbG,0,1,False,1541.0
0,5f219602670e5a0af2cf5237,familiarity,17,NQZv,mdkK,1,1,True,1758.0
0,5f219602670e5a0af2cf5237,familiarity,18,dCKc,hbkd,0,0,True,2946.0
0,5f219602670e5a0af2cf5237,familiarity,19,bYGOZ,GumLl,0,1,False,1776.0
0,5f219602670e5a0af2cf5237,familiarity,20,aYaN,mdla,1,0,False,1040.0
0,5f219602670e5a0af2cf5237,familiarity,22,UvOG,AlNU,0,1,False,652.0
0,5f219602670e5a0af2cf5237,familiarity,23,PMd,bRC,0,1,False,757.0
0,5f219602670e5a0af2cf5237,familiarity,24,kdEdY,EYtYR,0,1,False,689.0
0,5f219602670e5a0af2cf5237,familiarity,25,RhPm,Gabk,1,1,True,658.0
0,5f219602670e5a0af2cf5237,familiarity,26,JcL,BbM,1,1,True,669.0
0,5f219602670e5a0af2cf5237,familiarity,27,Zvalv,advYO,0,1,False,595.0
0,5f219602670e5a0af2cf5237,familiarity,28,EPMDk,tDPRk,0,1,False,724.0
0,5f219602670e5a0af2cf5237,familiarity,29,mkc,lRE,0,0,True,826.0
0,5f219602670e5a0af2cf5237,familiarity,30,dBC,PTl,1,0,False,705.0
0,65032a60861e9a17bc1a7444,familiarity,1,rbYbu,LvuOG,0,1,False,3041.0
0,65032a60861e9a17bc1a7444,familiarity,2,KOYC,tdDd,0,0,True,3355.0
0,65032a60861e9a17bc1a7444,familiarity,3,TRkY,AdDb,0,1,False,1904.0
0,65032a60861e9a17bc1a7444,familiarity,4,OQarQ,MBKRE,1,1,True,1376.0
0,65032a60861e9a17bc1a7444,familiarity,5,UrOQ,lRCB,1,1,True,1121.0
0,65032a60861e9a17bc1a7444,familiarity,6,Jud,lGc,1,0,False,998.0
0,65032a60861e9a17bc1a7444,familiarity,7,Tmc,Cdt,0,1,False,2000.0
0,65032a60861e9a17bc1a7444,familiarity,8,UdvY,hkRK,0,0,True,1579.0
0,65032a60861e9a17bc1a7444,familiarity,9,McMD,JNka,0,1,False,928.0
0,65032a60861e9a17bc1a7444,familiarity,10,BbOD,mhtc,1,0,False,901.0
0,65032a60861e9a17bc1a7444,familiarity,11,Nac,cDR,0,1,False,1071.0
0,65032a60861e9a17bc1a7444,familiarity,12,mBYl,NYZu,0,0,True,1120.0
0,65032a60861e9a17bc1a7444,familiarity,14,UbG,BbM,0,1,False,1178.0
0,65032a60861e9a17bc1a7444,familiarity,15,mAM,cbm,1,1,True,1091.0
0,65032a60861e9a17bc1a7444,familiarity,17,OtlR,aUZA,0,1,False,1105.0
0,65032a60861e9a17bc1a7444,familiarity,18,Amacl,Zvalv,0,1,False,1519.0
0,65032a60861e9a17bc1a7444,familiarity,19,krGu,mdla,0,1,False,1242.0
0,65032a60861e9a17bc1a7444,familiarity,20,YZJm,AlNU,1,0,False,1073.0
0,65032a60861e9a17bc1a7444,familiarity,21,Ctmb,amJm,0,1,False,1225.0
0,65032a60861e9a17bc1a7444,familiarity,22,JmNk,KMOc,1,0,False,860.0
0,65032a60861e9a17bc1a7444,familiarity,23,khmh,DBlh,0,0,True,2008.0
0,65032a60861e9a17bc1a7444,familiarity,24,OYuvb,Ldrbv,1,1,True,960.0
0,65032a60861e9a17bc1a7444,familiarity,25,NUZ,DKP,0,0,True,1210.0
0,65032a60861e9a17bc1a7444,familiarity,26,hbmA,PEtE,0,0,True,1053.0
0,65032a60861e9a17bc1a7444,familiarity,27,TCbDC,tKDmh,1,1,True,1073.0
0,65032a60861e9a17bc1a7444,familiarity,28,YUNkZ,ABPRB,0,0,True,841.0
0,65032a60861e9a17bc1a7444,familiarity,29,DkTCP,ObZbA,1,1,True,888.0
0,65032a60861e9a17bc1a7444,familiarity,30,GLYrA,GLluA,0,0,True,658.0
0,614c8e5469405530dc27b9d5,familiarity,1,COtBD,GumLl,0,0,True,1860.0
0,614c8e5469405530dc27b9d5,familiarity,2,RdCc,Ctmb,1,1,True,1585.0
0,614c8e5469405530dc27b9d5,familiarity,3,YUYa,CMdP,0,0,True,1622.0
0,614c8e5469405530dc27b9d5,familiarity,4,EPERd,kPkRA,1,1,True,2161.0
0,614c8e5469405530dc27b9d5,familiarity,5,cROMt,hlbtb,0,0,True,3342.0
0,614c8e5469405530dc27b9d5,familiarity,6,kmU,UZu,0,0,True,2549.0
0,614c8e5469405530dc27b9d5,familiarity,8,OJNk,mKcD,0,1,False,1936.0
0,614c8e5469405530dc27b9d5,familiarity,9,rab,Glu,0,0,True,1809.0
0,614c8e5469405530dc27b9d5,familiarity,10,ZcGdN,CkBOP,1,0,False,1410.0
0,614c8e5469405530dc27b9d5,familiarity,11,rLkm,vJab,1,0,False,2062.0
0,614c8e5469405530dc27b9d5,familiarity,12,mrOd,lZcu,1,1,True,1944.0
0,614c8e5469405530dc27b9d5,familiarity,13,tRdM,mBYl,0,0,True,2146.0
0,614c8e5469405530dc27b9d5,familiarity,14,kGlU,OQAr,0,0,True,1593.0
0,614c8e5469405530dc27b9d5,familiarity,15,RDM,Dmh,0,0,True,1199.0
0,614c8e5469405530dc27b9d5,familiarity,16,lTmO,mbZl,0,0,True,1506.0
0,614c8e5469405530dc27b9d5,familiarity,17,DmAME,lbBDE,1,1,True,3330.0
0,614c8e5469405530dc27b9d5,familiarity,18,dNZA,OJGQ,0,1,False,1476.0
0,614c8e5469405530dc27b9d5,familiarity,19,rbYbu,lAOKM,1,0,False,1980.0
0,614c8e5469405530dc27b9d5,familiarity,20,COTK,CYPc,1,1,True,1506.0
0,614c8e5469405530dc27b9d5,familiarity,21,YObA,vUdm,1,0,False,1133.0
0,614c8e5469405530dc27b9d5,familiarity,23,cMRl,LGkA,1,0,False,927.0
0,614c8e5469405530dc27b9d5,familiarity,24,Ldrbv,ckdAm,1,0,False,976.0
0,614c8e5469405530dc27b9d5,familiarity,25,bvuZ,LuNZ,0,0,True,1728.0
0,614c8e5469405530dc27b9d5,familiarity,26,PEdK,Avdk,1,0,False,952.0
0,614c8e5469405530dc27b9d5,familiarity,27,hRKm,mtKP,1,1,True,665.0
0,614c8e5469405530dc27b9d5,familiarity,28,ubALm,EYtYR,1,1,True,1108.0
0,614c8e5469405530dc27b9d5,familiarity,29,mdkK,lBlE,1,1,True,1308.0
0,614c8e5469405530dc27b9d5,familiarity,30,hmKPM,lhCTC,1,0,False,1429.0
0,614b323022fcd8b7408005a6,familiarity,1,YlCPB,EPERd,1,1,True,1316.0
0,614b323022fcd8b7408005a6,familiarity,2,dEPD,rAJu,1,0,False,971.0
0,614b323022fcd8b7408005a6,familiarity,3,kDOm,BEPO,0,0,True,1038.0
0,614b323022fcd8b7408005a6,familiarity,4,LuNZ,mcOJ,1,1,True,880.0
0,614b323022fcd8b7408005a6,familiarity,5,dRht,bGuO,0,0,True,841.0
0,614b323022fcd8b7408005a6,familiarity,6,cDR,mAM,1,1,True,1072.0
0,614b323022fcd8b7408005a6,familiarity,7,ZcGdN,QcQAJ,1,0,False,961.0
0,614b323022fcd8b7408005a6,familiarity,8,DOBhY,dCtMA,1,0,False,980.0
0,614b323022fcd8b7408005a6,familiarity,9,bmbN,KlkD,1,0,False,788.0
0,614b323022fcd8b7408005a6,familiarity,10,LaA,hBK,0,0,True,995.0
0,614b323022fcd8b7408005a6,familiarity,11,TdmA,mKcD,1,0,False,916.0
0,614b323022fcd8b7408005a6,familiarity,12,cthB,AJLr,0,0,True,856.0
0,614b323022fcd8b7408005a6,familiarity,15,GLYrA,dTmED,1,1,True,835.0
0,614b323022fcd8b7408005a6,familiarity,16,PED,dBC,0,0,True,926.0
0,614b323022fcd8b7408005a6,familiarity,17,cBROB,UdlGQ,1,1,True,954.0
0,614b323022fcd8b7408005a6,familiarity,18,kPOt,AlTd,1,1,True,1015.0
0,614b323022fcd8b7408005a6,familiarity,19,ubALm,lRckA,1,0,False,907.0
0,614b323022fcd8b7408005a6,familiarity,20,PdDT,mtKP,0,1,False,946.0
0,614b323022fcd8b7408005a6,familiarity,21,kdrO,amJm,1,1,True,921.0
0,614b323022fcd8b7408005a6,familiarity,22,EtMDM,ABPRB,1,1,True,904.0
0,614b323022fcd8b7408005a6,familiarity,23,PCMPK,RYtkc,1,0,False,834.0
0,614b323022fcd8b7408005a6,familiarity,24,uUY,Jud,1,0,False,851.0
0,614b323022fcd8b7408005a6,familiarity,25,QGb,Tbk,0,1,False,1028.0
0,614b323022fcd8b7408005a6,familiarity,26,JdOAY,kDRKc,0,1,False,916.0
0,614b323022fcd8b7408005a6,familiarity,27,kdaAJ,hBmMC,0,1,False,951.0
0,614b323022fcd8b7408005a6,familiarity,28,Ehbt,KElB,0,1,False,856.0
0,614b323022fcd8b7408005a6,familiarity,29,damYb,tKDmh,1,1,True,939.0
0,614b323022fcd8b7408005a6,familiarity,30,adkr,khmh,0,0,True,875.0
0,5aa787c66219a30001c765f8,familiarity,1,DhMt,MBmE,1,1,True,8028.0
0,5aa787c66219a30001c765f8,familiarity,2,JAdLm,BATOc,1,0,False,3469.0
0,5aa787c66219a30001c765f8,familiarity,3,EPMDk,UdlGQ,1,1,True,1233.0
0,5aa787c66219a30001c765f8,familiarity,4,QONk,YJkb,0,1,False,1114.0
0,5aa787c66219a30001c765f8,familiarity,5,YDE,Glu,1,0,False,1616.0
0,5aa787c66219a30001c765f8,familiarity,6,hmKPM,GLluA,0,1,False,3732.0
0,5aa787c66219a30001c765f8,familiarity,7,YDTk,MTdY,0,1,False,1872.0
0,5aa787c66219a30001c765f8,familiarity,8,lBKt,ACcO,1,0,False,1165.0
0,5aa787c66219a30001c765f8,familiarity,9,OmtlD,cBROB,1,0,False,1642.0
0,5aa787c66219a30001c765f8,familiarity,10,lMck,JUNa,0,1,False,1262.0
0,5aa787c66219a30001c765f8,familiarity,11,hkRK,lcOc,1,1,True,1300.0
0,5aa787c66219a30001c765f8,familiarity,12,Nac,TRK,1,1,True,1226.0
0,5aa787c66219a30001c765f8,familiarity,13,APT,rab,0,0,True,2015.0
0,5aa787c66219a30001c765f8,familiarity,14,UJkG,ORbk,0,1,False,1291.0
0,5aa787c66219a30001c765f8,familiarity,16,dkLl,PdDT,1,0,False,1060.0
0,5aa787c66219a30001c765f8,familiarity,17,mcOJ,BEPO,0,1,False,1247.0
0,5aa787c66219a30001c765f8,familiarity,18,YNu,ATc,0,1,False,4012.0
0,5aa787c66219a30001c765f8,familiarity,19,vmuLl,AZlLN,0,0,True,2118.0
0,5aa787c66219a30001c765f8,familiarity,20,TEBK,rkYL,1,1,True,1219.0
0,5aa787c66219a30001c765f8,familiarity,21,YJLcA,NLQGm,0,1,False,1177.0
0,5aa787c66219a30001c765f8,familiarity,22,aQr,MAB,0,0,True,2314.0
0,5aa787c66219a30001c765f8,familiarity,23,PMPtk,Phktk,1,1,True,2296.0
0,5aa787c66219a30001c765f8,familiarity,24,ckLAL,rvOvU,0,1,False,2401.0
0,5aa787c66219a30001c765f8,familiarity,25,uQkrd,mBmlA,1,1,True,1429.0
0,5aa787c66219a30001c765f8,familiarity,26,OZkb,TRkY,0,1,False,1714.0
0,5aa787c66219a30001c765f8,familiarity,27,EtMDM,NAacQ,1,0,False,1774.0
0,5aa787c66219a30001c765f8,familiarity,29,BbM,vcb,0,1,False,1609.0
0,5aa787c66219a30001c765f8,familiarity,30,KdAR,EdBb,0,1,False,1657.0
0,60491025dd8eb31e48a0ca8d,familiarity,2,kGlU,YmBd,1,1,True,2336.0
0,60491025dd8eb31e48a0ca8d,familiarity,3,rAJu,hkRK,1,0,False,2370.0
0,60491025dd8eb31e48a0ca8d,familiarity,4,mARM,bYuQ,0,0,True,1525.0
0,60491025dd8eb31e48a0ca8d,familiarity,5,Juaml,DRPkY,1,0,False,2633.0
0,60491025dd8eb31e48a0ca8d,familiarity,6,PlEK,mBbK,1,1,True,1244.0
0,60491025dd8eb31e48a0ca8d,familiarity,7,mhc,OYK,0,1,False,2574.0
0,60491025dd8eb31e48a0ca8d,familiarity,8,tDPRk,UAcdu,0,1,False,1725.0
0,60491025dd8eb31e48a0ca8d,familiarity,10,COTK,tRPD,1,0,False,1322.0
0,60491025dd8eb31e48a0ca8d,familiarity,11,RkmdC,GJGcZ,1,1,True,1528.0
0,60491025dd8eb31e48a0ca8d,familiarity,12,EPERd,cBROB,1,1,True,1028.0
0,60491025dd8eb31e48a0ca8d,familiarity,13,JcUk,bmbN,0,0,True,1346.0
0,60491025dd8eb31e48a0ca8d,familiarity,14,OtM,DOk,1,0,False,1844.0
0,60491025dd8eb31e48a0ca8d,familiarity,15,kLvdN,aLNlk,1,1,True,1646.0
0,60491025dd8eb31e48a0ca8d,familiarity,16,mUOcO,UaZma,1,1,True,1625.0
0,60491025dd8eb31e48a0ca8d,familiarity,17,Ldrbv,uQkrd,0,1,False,1862.0
0,60491025dd8eb31e48a0ca8d,familiarity,18,ravu,Abka,0,1,False,1392.0
0,60491025dd8eb31e48a0ca8d,familiarity,19,hBK,cbm,1,1,True,1695.0
0,60491025dd8eb31e48a0ca8d,familiarity,20,DmAME,TAdhM,1,1,True,1536.0
0,60491025dd8eb31e48a0ca8d,familiarity,21,YZJO,lTmO,1,1,True,1197.0
0,60491025dd8eb31e48a0ca8d,familiarity,22,OdlNm,hYDmt,0,0,True,909.0
0,60491025dd8eb31e48a0ca8d,familiarity,23,vkYGl,LNUrJ,1,1,True,2117.0
0,60491025dd8eb31e48a0ca8d,familiarity,24,rGl,KmE,0,1,False,1384.0
0,60491025dd8eb31e48a0ca8d,familiarity,25,Udbd,dEPD,1,1,True,1447.0
