,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoEaseL1,AoEaseL2,AoEaseL3,AoEaseL4,yearsEduL1,yearsEduL2,yearsEduL3,yearsEduL4,yearsCountryL1,yearsCountryL2,yearsCountryL3,yearsCountryL4,yearsFamilyL1,yearsFamilyL2,yearsFamilyL3,yearsFamilyL4,yearsWorkL1,yearsWorkL2,yearsWorkL3,yearsWorkL4,PercFriendsL1,PercFriendsL2,PercFriendsL3,PercFriendsL4,PercFamilyL1,PercFamilyL2,PercFamilyL3,PercFamilyL4,PercWorkL1,PercWorkL2,PercWorkL3,PercWorkL4,PercSelfL1,PercSelfL2,PercSelfL3,PercSelfL4,PercCountL1,PercCountL2,PercCountL3,PercCountL4,ProfSpeakL1,ProfSpeakL2,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL1,ProfUnderstandL2,ProfUnderstandL3,ProfUnderstandL4,ProfReadL1,ProfReadL2,ProfReadL3,ProfReadL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfWriteL1,ProfWriteL2,ProfWriteL3,ProfWriteL4,AttSelfL1,AttSelfL2,AttSelfL3,AttSelfL4,AttCultureL1,AttCultureL2,AttCultureL3,AttCultureL4,AttNativeLevelL1,AttNativeLevelL2,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL1,AttMothertongueL2,AttMothertongueL3,AttMothertongueL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score
0,6972610c74d08456b2aa6ae2,22,Woman,College,Italian,English,Spanish,Korean,no,BLP,20,14.0,9.0,0.0,20,7.0,7.0,0.0,18,12.0,3.0,1.0,20,0.0,0.0,1.0,20,1.0,0.0,1.0,1,0.0,0.0,0.0,8,1,0,1,10,0,0,0,2,8,0,0,7,2,0,1,8,2,0,0,6,6.0,3.0,2.0,6,6.0,4.0,3.0,6,6.0,4.0,3.0,true,true,true,true,6,6.0,3.0,2.0,5,6.0,1.0,2.0,5,6.0,3.0,4.0,6,6.0,2.0,5.0,6,6.0,0.0,3.0,44.946,15.436,8.626,1.362,38.150000000000006,14.170000000000002,10.9,2.18,54.480000000000004,54.480000000000004,31.78,22.7,49.94,54.480000000000004,13.620000000000001,31.78,187.51600000000002,138.56600000000003,64.926,58.022000000000006
0,6977ae157abbca43d19d7ed2,23,Man,HighSchool,German,English,n/a,n/a,n/a,BLP,20,12.0,,,20,3.0,,,13,10.0,,,20,0.0,,,20,0.0,,,20,2.0,,,9,1,,,10,0,,,9,1,,,9,1,,,10,0,,,6,4.0,,,6,5.0,,,6,6.0,,,true,true,,,6,4.0,,,6,3.0,,,6,3.0,,,6,4.0,,,6,2.0,,,51.302,12.258000000000001,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,27.240000000000002,0.0,0.0,211.49200000000002,85.898,0.0,0.0
0,6978c41323acbe6260c25b6b,22,Woman,MinusCollege,English,n/a,n/a,n/a,No,BLP,20,,,,20,,,,13,,,,20,,,,20,,,,6,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,6,,,,6,,,,6,,,,6,,,,6,,,,44.946,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,208.406,0.0,0.0,0.0
0,697a79efb4f34a8176d66d2b,21,Woman,MinusCollege,Portuguese,English,Spanish,n/a,No,BLP,20,15.0,10.0,,20,8.0,2.0,,18,10.0,4.0,,20,0.0,0.0,,20,0.0,0.0,,20,0.0,0.0,,8,2,0,,10,0,0,,7,3,0,,6,4,0,,10,0,0,,6,6.0,4.0,,6,6.0,6.0,,6,6.0,6.0,,true,true,true,,6,6.0,2.0,,6,6.0,2.0,,6,2.0,6.0,,6,6.0,0.0,,6,6.0,0.0,,53.572,14.982000000000001,7.264,0.0,44.690000000000005,9.81,10.9,0.0,54.480000000000004,54.480000000000004,40.86,0.0,54.480000000000004,45.4,18.16,0.0,207.22200000000004,124.672,77.184,0.0
0,697ae23c7ed5edbb062a80a3,19,Man,MinusCollege,spanish,english,n/a,n/a,no,BLP,19,14.0,,,20,9.0,,,19,13.0,,,19,0.0,,,19,0.0,,,19,1.0,,,10,0,,,10,0,,,7,3,,,9,1,,,8,2,,,6,5.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,5.0,,,6,1.0,,,6,6.0,,,6,0.0,,,52.21,16.798000000000002,0.0,0.0,47.96,6.540000000000001,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,27.240000000000002,0.0,0.0,209.13,100.518,0.0,0.0
0,697af0b9a1262e67a280818f,19,Woman,MinusCollege,PORTUGUESE,ENGLISH,N/A,N/A,no,BLP,20,13.0,,,20,5.0,,,19,16.0,,,19,0.0,,,19,0.0,,,19,0.0,,,8,2,,,10,0,,,9,1,,,7,3,,,10,0,,,6,4.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,4.0,,,6,2.0,,,6,6.0,,,6,6.0,,,52.664,15.436,0.0,0.0,47.96,6.540000000000001,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,40.86,0.0,0.0,209.584,110.506,0.0,0.0
0,697b23f24e0252dfb327f950,20,Man,MinusCollege,Catalan,Spanish,English,French,No,BLP,20,20.0,14.0,8.0,20,20.0,4.0,2.0,20,20.0,14.0,5.0,20,20.0,0.0,0.0,20,20.0,0.0,0.0,2,2.0,0.0,0.0,9,1,0,0,10,0,0,0,6,3,1,0,8,1,1,0,10,0,0,0,6,6.0,6.0,4.0,6,6.0,6.0,3.0,6,6.0,6.0,5.0,true,true,true,true,6,6.0,6.0,2.0,6,2.0,5.0,3.0,6,1.0,2.0,2.0,6,1.0,3.0,2.0,6,1.0,4.0,3.0,46.308,46.308,14.528,6.8100000000000005,46.870000000000005,5.45,13.080000000000002,0.0,54.480000000000004,54.480000000000004,54.480000000000004,31.78,54.480000000000004,11.35,31.78,22.7,202.13800000000003,117.588,113.86800000000001,61.290000000000006
0,697b39e368a5d148ab03b923,25,Man,Masters,spanish,english,french,n/a,no,BLP,20,10.0,8.0,,20,5.0,5.0,,20,10.0,7.0,,20,0.0,0.0,,20,0.0,0.0,,3,1.0,0.0,,9,1,0,,10,0,0,,8,2,0,,8,2,0,,7,3,0,,6,5.0,3.0,,6,5.0,2.0,,6,6.0,2.0,,true,true,true,,6,5.0,3.0,,6,4.0,0.0,,6,3.0,0.0,,6,3.0,0.0,,6,0.0,0.0,,46.762,11.804,9.08,0.0,45.78,8.72,10.9,0.0,54.480000000000004,47.67,22.7,0.0,54.480000000000004,22.7,0.0,0.0,201.502,90.894,42.68,0.0
0,697babc50cd42f81edf45acc,25,Woman,PlusCollege,Portuguese,English,Spanish,n/a,No,BLP,20,14.0,1.0,,20,5.0,1.0,,10,10.0,1.0,,20,1.0,1.0,,20,1.0,1.0,,20,5.0,4.0,,8,1,1,,10,0,0,,4,3,3,,5,3,2,,8,2,0,,6,6.0,6.0,,6,6.0,6.0,,6,6.0,6.0,,true,true,true,,6,6.0,6.0,,6,6.0,6.0,,6,3.0,5.0,,6,6.0,6.0,,6,0.0,0.0,,49.940000000000005,16.344,4.086,0.0,38.150000000000006,9.81,17.44,0.0,54.480000000000004,54.480000000000004,54.480000000000004,0.0,54.480000000000004,34.05,38.59,0.0,197.05,114.68400000000001,114.596,0.0
0,697bbefe70fe1cb006530f0f,24,Woman,College,ENGLISH,GERMAN,NA,NA,ARABIC,BLP,20,1.0,,,20,0.0,,,18,1.0,,,20,1.0,,,20,2.0,,,3,1.0,,,7,3,,,9,1,,,6,4,,,7,3,,,9,1,,,6,3.0,,,6,4.0,,,6,4.0,,,true,true,,,6,4.0,,,6,3.0,,,6,4.0,,,6,6.0,,,6,6.0,,,45.854,2.724,0.0,0.0,41.42,13.080000000000002,0.0,0.0,54.480000000000004,34.05,0.0,0.0,54.480000000000004,43.13,0.0,0.0,196.23400000000004,92.98400000000001,0.0,0.0
0,697ca949b8525fcd6448b5ab,20,Man,College,Portuguese,English,Spanish ,French,no,BLP,20,14.0,5.0,7.0,20,20.0,5.0,5.0,19,14.0,0.0,3.0,19,0.0,0.0,0.0,19,0.0,0.0,0.0,19,10.0,0.0,0.0,7,2,1,0,9,1,0,0,8,2,0,0,6,3,1,0,9,1,0,0,6,5.0,3.0,3.0,6,6.0,6.0,4.0,6,6.0,4.0,4.0,true,true,true,true,6,6.0,3.0,3.0,6,6.0,4.0,2.0,6,6.0,4.0,3.0,6,6.0,4.0,4.0,6,6.0,4.0,3.0,52.664,26.332,4.54,6.8100000000000005,42.510000000000005,9.81,11.99,0.0,54.480000000000004,52.21,36.32,31.78,54.480000000000004,54.480000000000004,36.32,27.240000000000002,204.13400000000001,142.832,89.17,65.83000000000001
0,697ca9cfd08ef9e2ffd194c9,24,Man,HighSchool,Portuguese,English,n/a,n/a,no,BLP,20,12.0,,,20,8.0,,,12,10.0,,,20,0.0,,,20,0.0,,,7,7.0,,,9,1,,,10,0,,,9,1,,,6,4,,,6,4,,,6,5.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,44.946,16.798000000000002,0.0,0.0,43.6,10.9,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,197.50600000000003,134.388,0.0,0.0
0,697cab1603c68e76a4d71eb0,21,Man,College,Hindi,English,Punjabi,Haryanvi,no,BLP,20,16.0,7.0,13.0,17,13.0,12.0,13.0,12,17.0,4.0,6.0,20,20.0,20.0,20.0,20,20.0,20.0,20.0,5,5.0,5.0,2.0,6,1,1,2,8,1,0,1,4,4,1,1,10,0,0,0,6,2,0,2,6,6.0,6.0,6.0,6,6.0,6.0,6.0,6,6.0,6.0,6.0,true,true,true,true,6,6.0,6.0,6.0,6,6.0,6.0,6.0,6,4.0,4.0,6.0,6,6.0,6.0,6.0,6,6.0,4.0,6.0,42.676,41.314,30.872,33.596000000000004,37.06,8.72,10.9,6.540000000000001,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,49.94,45.4,54.480000000000004,188.69600000000003,154.454,141.65200000000002,149.096
0,697cabd6c4f2dee174cf2a1d,22,Man,PlusCollege,English,Hindi,n/a,n/a,no,BLP,16,20.0,,,15,20.0,,,16,20.0,,,20,20.0,,,20,20.0,,,20,20.0,,,5,5,,,5,5,,,10,0,,,5,5,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,5,6.0,,,3,6.0,,,6,6.0,,,6,6.0,,,48.578,54.480000000000004,0.0,0.0,32.7,21.8,0.0,0.0,54.480000000000004,52.21,0.0,0.0,45.4,54.480000000000004,0.0,0.0,181.15800000000002,182.97000000000003,0.0,0.0
0,697cac029fc2c2f5a6adbc65,25,Man,Masters,Hindi,English,n/a,n/a,No,BLP,19,13.0,,,20,6.0,,,5,18.0,,,20,20.0,,,20,20.0,,,2,2.0,,,7,3,,,10,0,,,5,5,,,6,4,,,8,2,,,6,5.0,,,6,5.0,,,6,6.0,,,true,true,,,6,4.0,,,6,4.0,,,6,3.0,,,6,6.0,,,6,3.0,,,39.044000000000004,35.866,0.0,0.0,39.24,15.260000000000002,0.0,0.0,54.480000000000004,45.4,0.0,0.0,54.480000000000004,36.32,0.0,0.0,187.24400000000003,132.846,0.0,0.0
0,697caee42ccb58f80bd052aa,25,Woman,Masters,Nepali,English,Hindi,Bengali,Korean,BLP,20,18.0,16.0,10.0,20,16.0,14.0,1.0,0,20.0,17.0,4.0,20,20.0,20.0,20.0,20,20.0,20.0,7.0,0,3.0,3.0,3.0,2,7,1,0,7,3,0,0,0,9,1,0,2,8,0,0,1,9,0,0,6,6.0,6.0,4.0,6,6.0,6.0,5.0,6,6.0,6.0,4.0,true,true,true,true,6,6.0,6.0,3.0,5,6.0,4.0,2.0,6,0.0,0.0,0.0,6,6.0,6.0,4.0,6,6.0,6.0,1.0,36.32,44.038000000000004,40.86,20.43,13.080000000000002,39.24,9.81,0.0,54.480000000000004,54.480000000000004,54.480000000000004,36.32,52.21,40.86,36.32,15.89,156.09,178.618,141.47,72.64
0,697cb146afcfe842ae49bdd4,24,Man,HighSchool,Portuguese,English,n/a,n/a,"I speak very little Spanish, French and Korean, but nowhere near a level that I can communicate clearly in those languages.",BLP,20,14.0,,,20,9.0,,,16,12.0,,,20,0.0,,,20,0.0,,,20,2.0,,,10,0,,,10,0,,,9,1,,,9,1,,,10,0,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,6.0,,,6,4.0,,,6,3.0,,,6,4.0,,,52.664,16.798000000000002,0.0,0.0,52.32000000000001,2.18,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,38.59,0.0,0.0,213.94400000000002,109.778,0.0,0.0
0,697cb9bb801ddf0766cdaa70,21,Woman,MinusCollege,Hindi,English,n/a,n/a,NO,BLP,20,17.0,,,20,20.0,,,20,20.0,,,19,19.0,,,19,20.0,,,19,20.0,,,8,2,,,9,1,,,6,4,,,5,5,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,5.0,,,6,6.0,,,6,5.0,,,53.118,52.664,0.0,0.0,35.970000000000006,18.53,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,49.94,0.0,0.0,198.048,175.614,0.0,0.0
0,697cbe43c25ee72899c9c213,21,Man,College,HINDI,ENGLISH,PUNJABI,n/a,n/a,BLP,20,20.0,16.0,,20,20.0,9.0,,17,17.0,0.0,,20,20.0,20.0,,20,20.0,0.0,,3,3.0,0.0,,6,3,1,,8,2,0,,5,5,0,,7,3,0,,4,6,0,,6,6.0,4.0,,6,6.0,6.0,,6,6.0,3.0,,true,true,true,,6,6.0,2.0,,6,6.0,6.0,,6,0.0,6.0,,6,1.0,1.0,,6,2.0,4.0,,45.4,45.4,20.43,0.0,32.7,20.71,9.81,0.0,54.480000000000004,54.480000000000004,34.05,0.0,54.480000000000004,20.43,38.59,0.0,187.06,141.02,102.88,0.0
0,697cc570d57156b29c34b70a,20,Man,MinusCollege,Hindi,Punjabi,English,n/a,n/a,BLP,20,17.0,13.0,,20,13.0,11.0,,16,13.0,18.0,,20,20.0,20.0,,20,20.0,1.0,,2,0.0,4.0,,4,2,4,,9,1,0,,1,0,9,,3,1,6,,9,0,1,,6,5.0,6.0,,6,6.0,6.0,,6,5.0,6.0,,true,true,true,,6,3.0,6.0,,6,4.0,5.0,,6,6.0,4.0,,6,5.0,3.0,,6,5.0,6.0,,44.492000000000004,37.682,30.418,0.0,28.340000000000003,4.36,31.610000000000003,0.0,54.480000000000004,43.13,54.480000000000004,0.0,54.480000000000004,45.4,40.86,0.0,181.79200000000003,130.572,157.368,0.0
0,697ccf682c513bd6ac96151f,19,Man,College,English ,Hindi,n/a,n/a,no,BLP,20,20.0,,,4,20.0,,,18,16.0,,,19,19.0,,,19,19.0,,,19,19.0,,,4,6,,,2,8,,,8,2,,,6,4,,,9,1,,,5,5.0,,,5,6.0,,,6,5.0,,,true,true,,,6,1.0,,,5,5.0,,,5,5.0,,,5,5.0,,,5,4.0,,,44.946,51.302,0.0,0.0,31.610000000000003,22.89,0.0,0.0,49.94,38.59,0.0,0.0,45.4,43.13,0.0,0.0,171.896,155.912,0.0,0.0
0,697cd69b8306e0d7e7ff4bfc,24,Woman,Masters,Portuguese,English,Spanish,n/a,French,BLP,20,12.0,7.0,,20,5.0,6.0,,20,15.0,3.0,,20,0.0,0.0,,20,0.0,0.0,,20,6.0,0.0,,5,5,0,,10,0,0,,7,3,0,,8,2,0,,8,2,0,,6,6.0,2.0,,6,6.0,3.0,,6,6.0,5.0,,true,true,true,,6,6.0,3.0,,6,6.0,0.0,,6,1.0,1.0,,6,6.0,1.0,,6,6.0,3.0,,54.480000000000004,17.252,7.264,0.0,41.42,13.080000000000002,10.9,0.0,54.480000000000004,54.480000000000004,29.51,0.0,54.480000000000004,43.13,11.35,0.0,204.86,127.94200000000001,59.02400000000001,0.0
0,697ce004a414418e49c8d32a,22,Man,College,English,Hindi,n/a,n/a,no,BLP,12,20.0,,,5,20.0,,,12,10.0,,,20,20.0,,,20,20.0,,,1,1.0,,,1,9,,,3,7,,,7,3,,,10,0,,,9,1,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,3.0,,,3,6.0,,,6,6.0,,,6,6.0,,,31.78,41.314,0.0,0.0,32.7,21.8,0.0,0.0,54.480000000000004,52.21,0.0,0.0,47.67,47.67,0.0,0.0,166.63,162.99400000000003,0.0,0.0
0,697ce7bf0f53f5d87f619308,23,Man,College,Urdu,English,n/a,n/a,No,BLP,20,15.0,,,20,10.0,,,11,13.0,,,20,20.0,,,20,0.0,,,2,2.0,,,8,2,,,9,1,,,7,3,,,7,3,,,6,4,,,5,6.0,,,6,5.0,,,6,6.0,,,true,true,,,6,6.0,,,5,5.0,,,6,0.0,,,6,5.0,,,6,2.0,,,42.222,27.240000000000002,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,52.21,52.21,0.0,0.0,52.21,27.240000000000002,0.0,0.0,186.972,120.86000000000001,0.0,0.0
0,697ce9513b3628db72070f23,24,Woman,Masters,Hindi,English,Punjabi,Gujarati,"Urdu, Haryanvi",BLP,20,17.0,10.0,10.0,20,10.0,5.0,5.0,20,20.0,0.0,0.0,20,5.0,15.0,15.0,20,5.0,0.0,0.0,20,5.0,0.0,0.0,6,0,2,2,8,0,1,1,0,10,0,0,8,2,0,0,0,10,0,0,6,6.0,3.0,2.0,6,6.0,6.0,3.0,6,6.0,0.0,0.0,true,true,true,true,6,6.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,6.0,0.0,0.0,0,6.0,0.0,0.0,54.480000000000004,28.148,13.620000000000001,13.620000000000001,23.98,23.98,10.9,3.2700000000000005,54.480000000000004,54.480000000000004,20.43,11.35,40.86,27.240000000000002,0.0,0.0,173.8,133.848,44.95,28.240000000000002
0,697ced4d80e2cdd6597570a4,24,Woman,Masters,Portuguese,English,n/a,n/a,No.,BLP,20,15.0,,,18,11.0,,,18,15.0,,,20,0.0,,,20,0.0,,,1,1.0,,,10,0,,,10,0,,,8,2,,,8,2,,,10,0,,,6,5.0,,,6,6.0,,,6,5.0,,,true,true,,,6,5.0,,,6,5.0,,,6,6.0,,,6,6.0,,,6,6.0,,,44.038000000000004,19.068,0.0,0.0,50.14,4.36,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,52.21,0.0,0.0,203.13800000000003,123.30799999999999,0.0,0.0
0,697cee693cacc7fc3ccaedb3,20,Man,HighSchool,Portuguese,English,n/a,n/a,No,BLP,20,14.0,,,20,8.0,,,14,14.0,,,20,0.0,,,20,0.0,,,20,0.0,,,10,0,,,10,0,,,7,3,,,10,0,,,10,0,,,6,5.0,,,6,5.0,,,6,6.0,,,true,true,,,6,4.0,,,6,4.0,,,6,2.0,,,6,5.0,,,6,4.0,,,51.756,16.344,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,45.4,0.0,0.0,54.480000000000004,34.05,0.0,0.0,211.94600000000003,99.064,0.0,0.0
0,697ceef83c5a1d1a0f21c6c1,20,Man,MinusCollege,Hindi,English,n/a,n/a,no,BLP,20,15.0,,,20,10.0,,,14,14.0,,,20,20.0,,,20,1.0,,,1,2.0,,,8,2,,,10,0,,,4,6,,,7,3,,,5,5,,,6,5.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,4.0,,,6,4.0,,,6,6.0,,,6,5.0,,,43.13,28.148,0.0,0.0,37.06,17.44,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,43.13,0.0,0.0,189.15000000000003,140.928,0.0,0.0
0,697d0af5cbf092790e5303e5,25,Woman,PlusCollege,Portuguese,English,Spanish,n/a,No,BLP,20,17.0,9.0,,20,4.0,0.0,,20,6.0,3.0,,20,0.0,0.0,,20,0.0,0.0,,5,0.0,0.0,,10,0,0,,10,0,0,,8,2,0,,8,2,0,,9,1,0,,6,4.0,2.0,,6,4.0,3.0,,6,5.0,4.0,,true,true,true,,6,4.0,1.0,,6,2.0,0.0,,6,0.0,3.0,,6,3.0,2.0,,6,0.0,0.0,,47.67,12.258000000000001,5.448,0.0,49.050000000000004,5.45,10.9,0.0,54.480000000000004,38.59,22.7,0.0,54.480000000000004,11.35,11.35,0.0,205.68,67.648,50.398,0.0
0,697da4b448849212fa6532e6,25,Man,PlusCollege,English,Telugu,Hindi,n/a,No,BLP,14,19.0,10.0,,8,16.0,4.0,,13,12.0,12.0,,20,20.0,20.0,,17,20.0,15.0,,2,2.0,2.0,,1,8,1,,1,9,0,,8,1,1,,9,1,0,,8,1,1,,6,6.0,3.0,,6,6.0,4.0,,6,6.0,5.0,,true,true,true,,6,6.0,4.0,,5,6.0,2.0,,5,6.0,3.0,,5,6.0,2.0,,6,5.0,5.0,,33.596000000000004,40.406,28.602,0.0,29.430000000000003,21.8,4.36,0.0,54.480000000000004,54.480000000000004,36.32,0.0,47.67,52.21,27.240000000000002,0.0,165.17600000000002,168.89600000000002,96.52200000000002,0.0
0,697f3920d3a9308de7557222,23,Man,College,Hindi,English,Gujarati,Marathi,N/A,BLP,17,17.0,14.0,14.0,17,15.0,13.0,13.0,14,18.0,0.0,3.0,20,20.0,0.0,1.0,0,0.0,0.0,0.0,20,20.0,0.0,1.0,6,4,0,0,10,0,0,0,4,6,0,0,5,5,0,0,5,5,0,0,6,5.0,2.0,2.0,6,5.0,3.0,3.0,6,6.0,4.0,4.0,true,true,true,true,6,6.0,4.0,4.0,6,4.0,1.0,1.0,6,2.0,1.0,1.0,6,3.0,1.0,1.0,6,6.0,3.0,3.0,39.952,40.86,12.258000000000001,14.528,32.7,21.8,10.9,0.0,54.480000000000004,49.94,29.51,29.51,54.480000000000004,34.05,13.620000000000001,13.620000000000001,181.61200000000002,146.64999999999998,66.28800000000001,57.658
0,698074189377637711d6ee4c,26,Man,College,ENGLISH,n/a,n/a,n/a,No,BLP,20,,,,20,,,,16,,,,20,,,,20,,,,20,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,5,,,,6,,,,6,,,,6,,,,6,,,,52.664,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,52.21,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,213.85400000000004,0.0,0.0,0.0
0,698074881d252d37dd9bc4d2,25,Man,College,Arabic,English,None,None,No,BLP,20,14.0,,,20,10.0,,,12,12.0,,,12,12.0,,,20,20.0,,,20,5.0,,,10,0,,,10,0,,,3,7,,,6,4,,,10,0,,,6,4.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,2.0,,,6,6.0,,,4,6.0,,,47.216,33.142,0.0,0.0,42.510000000000005,11.99,0.0,0.0,54.480000000000004,49.94,0.0,0.0,49.94,45.4,0.0,0.0,194.14600000000002,140.472,0.0,0.0
0,6980756db82b3f6b672c2fea,26,Man,College,English,Japanese ,n/a,n/a,n/a,BLP,20,4.0,,,20,0.0,,,12,2.0,,,20,0.0,,,20,0.0,,,8,0.0,,,9,1,,,10,0,,,10,0,,,10,0,,,10,0,,,6,1.0,,,6,4.0,,,6,3.0,,,true,true,,,6,0.0,,,6,2.0,,,6,1.0,,,6,6.0,,,6,6.0,,,45.4,2.724,0.0,0.0,53.410000000000004,1.09,0.0,0.0,54.480000000000004,18.16,0.0,0.0,54.480000000000004,34.05,0.0,0.0,207.77000000000004,56.024,0.0,0.0
0,698077f69bf2b842579340fc,18,Man,HighSchool,English,n/a,n/a,n/a,n/a,BLP,16,,,,9,,,,10,,,,14,,,,18,,,,4,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,5,,,,6,,,,5,,,,6,,,,5,,,,32.234,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,52.21,0.0,0.0,0.0,49.94,0.0,0.0,0.0,188.88400000000001,0.0,0.0,0.0
0,698078075d3326e1b30bd1c3,24,Man,College,Arabic,english,n/a,n/a,Arabic and English only,BLP,20,13.0,,,13,12.0,,,20,20.0,,,20,20.0,,,20,20.0,,,20,20.0,,,6,4,,,7,3,,,7,3,,,7,3,,,8,2,,,6,5.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,5.0,,,6,4.0,,,6,5.0,,,6,5.0,,,51.302,47.67,0.0,0.0,38.150000000000006,16.35,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,43.13,0.0,0.0,198.41200000000003,157.09,0.0,0.0
0,698078e0b930dfcbfde9d603,23,Man,College,Arabic,English,n/a,n/a,no,BLP,20,16.0,,,16,7.0,,,16,16.0,,,20,0.0,,,20,0.0,,,1,1.0,,,9,1,,,10,0,,,7,3,,,9,1,,,8,2,,,6,5.0,,,6,5.0,,,6,6.0,,,true,true,,,5,4.0,,,6,4.0,,,6,2.0,,,6,4.0,,,6,5.0,,,42.222,18.16,0.0,0.0,46.870000000000005,7.630000000000001,0.0,0.0,52.21,45.4,0.0,0.0,54.480000000000004,34.05,0.0,0.0,195.78200000000004,105.24,0.0,0.0
0,69807d4738a6a1d1a2774e67,21,Man,MinusCollege,arabic,english,n/a,n/a,no,BLP,20,16.0,,,19,14.0,,,20,20.0,,,20,1.0,,,20,0.0,,,19,2.0,,,9,1,,,10,0,,,6,4,,,10,0,,,5,5,,,6,4.0,,,6,5.0,,,6,6.0,,,true,true,,,6,5.0,,,6,4.0,,,6,4.0,,,6,4.0,,,6,4.0,,,53.572,24.062,0.0,0.0,43.6,10.9,0.0,0.0,54.480000000000004,45.4,0.0,0.0,54.480000000000004,36.32,0.0,0.0,206.132,116.68199999999999,0.0,0.0
0,69807e97ec7daf3eb0a4f256,25,Woman,PlusCollege,Arabic,English,Chinese,N/a,no,BLP,20,15.0,1.0,0.0,20,0.0,0.0,0.0,5,5.0,19.0,20.0,20,20.0,0.0,0.0,20,20.0,0.0,0.0,20,20.0,1.0,0.0,5,5,0,0,10,0,0,0,5,1,4,0,10,0,0,0,5,5,0,0,6,6.0,2.0,0.0,6,6.0,3.0,0.0,6,6.0,4.0,0.0,true,true,true,true,6,6.0,4.0,0.0,6,6.0,0.0,0.0,6,6.0,6.0,0.0,6,6.0,2.0,0.0,6,6.0,6.0,0.0,47.67,36.32,9.534,9.08,38.150000000000006,11.99,15.260000000000002,0.0,54.480000000000004,54.480000000000004,29.51,0.0,54.480000000000004,54.480000000000004,31.78,0.0,194.78000000000003,157.27,86.084,9.08
