"sbj_ID","Age","Gender","Education","L1","L2","L3","L4","otherLs","task","AoAL1","AoAL2","AoAL3","AoAL4","AoEaseL1","AoEaseL2","AoEaseL3","AoEaseL4","yearsEduL1","yearsEduL2","yearsEduL3","yearsEduL4","yearsCountryL1","yearsCountryL2","yearsCountryL3","yearsCountryL4","yearsFamilyL1","yearsFamilyL2","yearsFamilyL3","yearsFamilyL4","yearsWorkL1","yearsWorkL2","yearsWorkL3","yearsWorkL4","PercFriendsL1","PercFriendsL2","PercFriendsL3","PercFriendsL4","PercFamilyL1","PercFamilyL2","PercFamilyL3","PercFamilyL4","PercWorkL1","PercWorkL2","PercWorkL3","PercWorkL4","PercSelfL1","PercSelfL2","PercSelfL3","PercSelfL4","PercCountL1","PercCountL2","PercCountL3","PercCountL4","ProfSpeakL1","ProfSpeakL2","ProfSpeakL3","ProfSpeakL4","ProfUnderstandL1","ProfUnderstandL2","ProfUnderstandL3","ProfUnderstandL4","ProfReadL1","ProfReadL2","ProfReadL3","ProfReadL4","AttentionL1","AttentionL2","AttentionL3","AttentionL4","ProfWriteL1","ProfWriteL2","ProfWriteL3","ProfWriteL4","AttSelfL1","AttSelfL2","AttSelfL3","AttSelfL4","AttCultureL1","AttCultureL2","AttCultureL3","AttCultureL4","AttNativeLevelL1","AttNativeLevelL2","AttNativeLevelL3","AttNativeLevelL4","AttMothertongueL1","AttMothertongueL2","AttMothertongueL3","AttMothertongueL4","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","RC1_L4","RC3_L3","RC2_use_L1vsL2","RC8_hist_L2","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","category","script"
"68c91cf657e369ac5e1a5663",23,"Man","College","Arabic","English","n/a","n/a","n/a","BLP",20,15,NA,NA,20,10,NA,NA,16,11,NA,NA,20,0,NA,NA,20,0,NA,NA,2,3,NA,NA,8,2,NA,NA,10,0,NA,NA,10,0,NA,NA,5,5,NA,NA,5,5,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,6,NA,NA,6,6,NA,NA,2,4,NA,NA,6,6,NA,NA,0,0,NA,NA,44.492,17.706,0,0,41.42,13.08,0,0,54.48,54.48,0,0,31.78,36.32,0,0,172.172,121.586,0,0,-0.374538115192427,-0.599200250654768,0.103311626255117,-0.436497501032641,7617.63744633333,0.978502265618855,0.795040279384522,293.758,50.586,0.985494882580641,0.887216801234595,"bi","mixed"
"68d446bc9f28065a31881b5f",23,"Man","College","Arabic","English","n/a","n/a","n/a","BLP",20,14,NA,NA,20,5,NA,NA,12,17,NA,NA,20,0,NA,NA,20,0,NA,NA,20,1,NA,NA,9,1,NA,NA,10,0,NA,NA,4,6,NA,NA,9,1,NA,NA,9,1,NA,NA,6,4,NA,NA,6,5,NA,NA,6,4,NA,NA,"true","true","","",6,3,NA,NA,6,4,NA,NA,6,4,NA,NA,6,4,NA,NA,6,3,NA,NA,50.848,16.798,0,0,44.69,9.81,0,0,54.48,36.32,0,0,54.48,34.05,0,0,204.498,96.978,0,0,-0.122567019534328,-0.749008533790486,-0.00653183350906105,-0.249052873261887,9500.739948,0.906196192564501,0.68007704572828,301.476,107.52,0.941890257705461,0.842271400661511,"bi","mixed"
"690b6a1d98044838e462d048",23,"Man","College","Arabic","English","French","n/a","Japanese (n5), German (a1+)","BLP",20,8,15,NA,20,0,0,NA,18,10,14,NA,20,0,0,NA,20,0,0,NA,2,2,2,NA,5,3,2,NA,7,1,2,NA,4,1,5,NA,5,4,1,NA,5,4,1,NA,6,4,2,NA,6,5,3,NA,6,6,4,NA,"true","true","true","",6,4,2,NA,6,4,1,NA,6,2,3,NA,6,5,4,NA,6,5,3,NA,45.4,9.08,14.074,0,28.34,14.17,17.44,0,54.48,43.13,24.97,0,54.48,36.32,24.97,0,182.7,102.7,81.454,0,-0.598851958223142,1.32451208950907,1.24434405246224,-1.4912622535298,5638.62326233334,1.49713988412044,1.52104791338825,366.854,80.0000000000001,0.941940280205673,0.956992210115115,"tri","mixed"
"692e8f1540ec35b6b4bb0b51",23,"Man","College","Portuguese","English","n/a","n/a","n/a","BLP",20,10,NA,NA,20,6,NA,NA,17,8,NA,NA,20,0,NA,NA,20,0,NA,NA,20,0,NA,NA,9,1,NA,NA,10,0,NA,NA,8,2,NA,NA,9,1,NA,NA,9,1,NA,NA,6,5,NA,NA,6,5,NA,NA,6,5,NA,NA,"true","true","","",6,4,NA,NA,6,4,NA,NA,6,5,NA,NA,6,4,NA,NA,6,4,NA,NA,53.118,10.896,0,0,49.05,5.45,0,0,54.48,43.13,0,0,54.48,38.59,0,0,211.128,98.066,0,0,-0.107002706310174,-0.743488548345696,-0.728971904336659,-0.727282111373717,10097.246777,0.901273550418208,0.468995593589281,309.194,113.062,0.939179446041257,0.78086880944303,"bi","same"
"6931bc7a9286300ba24d7703",24,"Woman","HighSchool","Portuguese","English","n/a","n/a","n/a","BLP",20,8,NA,NA,20,6,NA,NA,18,0,NA,NA,20,0,NA,NA,20,0,NA,NA,20,0,NA,NA,9,1,NA,NA,10,0,NA,NA,10,0,NA,NA,8,2,NA,NA,9,1,NA,NA,6,4,NA,NA,6,4,NA,NA,6,4,NA,NA,"true","true","","",6,3,NA,NA,6,3,NA,NA,6,3,NA,NA,6,5,NA,NA,6,3,NA,NA,53.572,6.356,0,0,50.14,4.36,0,0,54.48,34.05,0,0,54.48,31.78,0,0,212.672,76.546,0,0,-0.0807626886906197,-0.679484552162012,-0.710230521175851,-0.939713620621616,10058.9689396667,0.833705244876175,0.402179190202273,289.218,136.126,0.90479048255007,0.765704864789611,"bi","same"
"6931ed877a6b11c2d99e317a",20,"Woman","HighSchool","Italian","English","n/a","n/a","n/a","BLP",20,14,NA,NA,20,7,NA,NA,15,13,NA,NA,20,0,NA,NA,20,0,NA,NA,20,0,NA,NA,10,0,NA,NA,10,0,NA,NA,9,1,NA,NA,10,0,NA,NA,9,1,NA,NA,6,4,NA,NA,6,5,NA,NA,6,6,NA,NA,"true","true","","",6,4,NA,NA,6,3,NA,NA,4,4,NA,NA,6,5,NA,NA,6,4,NA,NA,52.21,15.436,0,0,52.32,2.18,0,0,54.48,43.13,0,0,49.94,36.32,0,0,208.95,97.066,0,0,-0.165535120950248,-0.679862679058331,-1.33988850865835,-0.157108283900783,9890.154264,0.901302307948788,0.242292189082415,306.016,111.884,0.939195195180096,0.73593101176183,"bi","same"
"6931edb6c25b0bfc7745d97b",21,"Woman","HighSchool","Italian","English","Spanish","n/a","n/a","BLP",20,9,6,NA,20,6,1,NA,20,10,3,NA,20,1,1,NA,20,0,0,NA,20,2,1,NA,6,2,2,NA,6,2,2,NA,6,2,2,NA,6,2,2,NA,6,2,2,NA,6,4,2,NA,6,4,3,NA,6,4,3,NA,"true","true","true","",6,4,3,NA,6,4,3,NA,6,3,5,NA,6,6,6,NA,6,6,6,NA,54.48,12.712,5.448,0,32.7,10.9,15.26,0,54.48,36.32,24.97,0,54.48,43.13,45.4,0,196.14,103.062,91.078,0,-0.6124419233014,1.69015669584664,0.65096823280304,-1.03427999178148,6436.085976,1.49605064615381,1.42657328501651,390.28,93.078,0.940601327959984,0.90150376044714,"tri","same"
"6932b8da8751dc6771770907",25,"Man","College","French","English","German","n/a","n/a","BLP",20,10,5,NA,20,5,0,NA,20,16,5,NA,20,0,0,NA,20,0,0,NA,20,0,0,NA,10,0,0,NA,9,0,1,NA,10,0,0,NA,5,5,0,NA,10,0,0,NA,6,6,3,NA,6,6,5,NA,6,6,5,NA,"true","true","true","",6,6,5,NA,6,6,4,NA,3,6,3,NA,6,6,6,NA,6,6,6,NA,54.48,14.074,4.54,0,47.96,5.45,9.81,0,54.48,54.48,40.86,0,47.67,54.48,43.13,0,204.59,128.484,98.34,0,-0.700296267703091,1.68561829701864,-1.1766085059236,-0.823822441971322,7168.817369,1.51713378689209,1.02429208637828,431.414,76.106,0.954914179674225,0.741036325107588,"tri","same"
"6932c63c66408da96a982ab1",22,"Woman","College","English","n/a","n/a","n/a","n/a","BLP",20,NA,NA,NA,20,NA,NA,NA,16,NA,NA,NA,20,NA,NA,NA,20,NA,NA,NA,3,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,"true","","","",6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,44.946,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,208.406,0,0,0,-0.0411623037396594,-0.494335477605913,-0.814628800667648,-0.622130620436721,10858.265209,0,0,208.406,208.406,1,1,"mono","same"
"6951d6fd93f50ed0e6363eba",19,"Man","HighSchool","Dutch","English","Chinese","French","im still learning mandarin chinese, it's also atleast as bad as my french","BLP",17,14,17,8,20,5,0,0,19,7,0,7,19,0,0,1,19,0,19,0,19,0,0,0,8,2,0,0,9,0,1,0,10,0,0,0,3,7,0,0,10,0,0,0,6,5,3,2,6,5,3,2,6,5,0,2,"true","true","true","true",6,5,0,1,6,6,1,0,6,1,6,1,3,3,2,1,6,6,2,1,51.302,11.804,16.344,7.264,43.6,9.81,9.81,0,54.48,45.4,13.62,15.89,47.67,36.32,24.97,6.81,197.052,103.334,64.744,29.964,0.78702961975883,0.453533141950261,-0.179788293950422,-1.10312135053172,5190.73862766667,1.7163981835384,1.2039159292404,395.094,93.718,0.909710097143556,0.797745593869864,"quadri","mixed"
"6972610c74d08456b2aa6ae2",22,"Woman","College","Italian","English","Spanish","Korean","n/a","BLP",20,14,9,0,20,7,7,0,18,12,3,1,20,0,0,1,20,1,0,1,1,0,0,0,8,1,0,1,10,0,0,0,2,8,0,0,7,2,0,1,8,2,0,0,6,6,3,2,6,6,4,3,6,6,4,3,"true","true","true","true",6,6,3,2,5,6,1,2,5,6,3,4,6,6,2,5,6,6,0,3,44.946,15.436,8.626,1.362,38.15,14.17,10.9,2.18,54.48,54.48,31.78,22.7,49.94,54.48,13.62,31.78,187.516,138.566,64.926,58.022,2.4975796798262,0.309399566140822,0.286949810507152,-1.20012391754659,3845.91311566667,1.83440356990823,1.52605888097882,449.03,48.95,0.902076145913981,0.775113583993203,"quadri","mixed"
"6977ae157abbca43d19d7ed2",23,"Man","HighSchool","German","English","n/a","n/a","n/a","BLP",20,12,NA,NA,20,3,NA,NA,13,10,NA,NA,20,0,NA,NA,20,0,NA,NA,20,2,NA,NA,9,1,NA,NA,10,0,NA,NA,9,1,NA,NA,9,1,NA,NA,10,0,NA,NA,6,4,NA,NA,6,5,NA,NA,6,6,NA,NA,"true","true","","",6,4,NA,NA,6,3,NA,NA,6,3,NA,NA,6,4,NA,NA,6,2,NA,NA,51.302,12.258,0,0,51.23,3.27,0,0,54.48,43.13,0,0,54.48,27.24,0,0,211.492,85.898,0,0,-0.111789145730285,-0.713494449457433,-0.964822237603895,-0.369952083675943,9999.04314766667,0.867217522003549,0.327444919154476,297.39,125.594,0.921216997563015,0.750713516922755,"bi","same"
"6978c41323acbe6260c25b6b",22,"Woman","MinusCollege","English","n/a","n/a","n/a","n/a","BLP",20,NA,NA,NA,20,NA,NA,NA,13,NA,NA,NA,20,NA,NA,NA,20,NA,NA,NA,6,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,"true","","","",6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,44.946,0,0,0,54.5,0,0,0,54.48,0,0,0,54.48,0,0,0,208.406,0,0,0,-0.0411623037396594,-0.494335477605913,-0.814628800667648,-0.622130620436721,10858.265209,0,0,208.406,208.406,1,1,"mono","same"
"697a79efb4f34a8176d66d2b",21,"Woman","MinusCollege","Portuguese","English","Spanish","n/a","n/a","BLP",20,15,10,NA,20,8,2,NA,18,10,4,NA,20,0,0,NA,20,0,0,NA,20,0,0,NA,8,2,0,NA,10,0,0,NA,7,3,0,NA,6,4,0,NA,10,0,0,NA,6,6,4,NA,6,6,6,NA,6,6,6,NA,"true","true","true","",6,6,2,NA,6,6,2,NA,6,2,6,NA,6,6,0,NA,6,6,0,NA,53.572,14.982,7.264,0,44.69,9.81,10.9,0,54.48,54.48,40.86,0,54.48,45.4,18.16,0,207.222,124.672,77.184,0,-0.537055235232664,1.18432945272732,-0.351999035930984,-0.806899312292522,7535.077401,1.47343144061731,1.21675329308859,409.078,82.55,0.930385420356996,0.802787838498595,"tri","same"
"697ae23c7ed5edbb062a80a3",19,"Man","MinusCollege","Spanish","English","n/a","n/a","n/a","BLP",19,14,NA,NA,20,9,NA,NA,19,13,NA,NA,19,0,NA,NA,19,0,NA,NA,19,1,NA,NA,10,0,NA,NA,10,0,NA,NA,7,3,NA,NA,9,1,NA,NA,8,2,NA,NA,6,5,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,5,NA,NA,6,5,NA,NA,6,1,NA,NA,6,6,NA,NA,6,0,NA,NA,52.21,16.798,0,0,47.96,6.54,0,0,54.48,49.94,0,0,54.48,27.24,0,0,209.13,100.518,0,0,-0.129041133152313,-0.752776478389988,-0.51153747796461,-0.155788249939725,9956.251416,0.909335183564427,0.529360865287364,309.648,108.612,0.943634652166524,0.796162194123103,"bi","same"
"697af0b9a1262e67a280818f",19,"Man","MinusCollege","Portuguese","English","n/a","n/a","n/a","BLP",20,13,NA,NA,20,5,NA,NA,19,16,NA,NA,19,0,NA,NA,19,0,NA,NA,19,0,NA,NA,8,2,NA,NA,10,0,NA,NA,9,1,NA,NA,7,3,NA,NA,10,0,NA,NA,6,4,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,5,NA,NA,6,4,NA,NA,6,2,NA,NA,6,6,NA,NA,6,6,NA,NA,52.664,15.436,0,0,47.96,6.54,0,0,54.48,47.67,0,0,54.48,40.86,0,0,209.584,110.506,0,0,-0.127125689683479,-0.779322878288174,-0.662284220906286,-0.4244438080105,10174.2090223333,0.92973957885113,0.529360865287364,320.09,99.078,0.955283763127013,0.796162194123103,"bi","same"
"697b23f24e0252dfb327f950",20,"Man","MinusCollege","Catalan","Spanish","English","French","n/a","BLP",20,20,14,8,20,20,4,2,20,20,14,5,20,20,0,0,20,20,0,0,2,2,0,0,9,1,0,0,10,0,0,0,6,3,1,0,8,1,1,0,10,0,0,0,6,6,6,4,6,6,6,3,6,6,6,5,"true","true","true","true",6,6,6,2,6,2,5,3,6,1,2,2,6,1,3,2,6,1,4,3,46.308,46.308,14.528,6.81,46.87,5.45,13.08,0,54.48,54.48,54.48,31.78,54.48,11.35,31.78,22.7,202.138,117.588,113.868,61.29,2.24870162593622,1.40039533771238,-0.961170487841342,2.28704724481338,3393.850316,1.88119074217322,1.10758101335384,494.884,84.55,0.925969442208876,0.771134337519402,"quadri","same"
"697babc50cd42f81edf45acc",25,"Woman","PlusCollege","Portuguese","English","Spanish","n/a","n/a","BLP",20,14,1,NA,20,5,1,NA,10,10,1,NA,20,1,1,NA,20,1,1,NA,20,5,4,NA,8,1,1,NA,10,0,0,NA,4,3,3,NA,5,3,2,NA,8,2,0,NA,6,6,6,NA,6,6,6,NA,6,6,6,NA,"true","true","true","",6,6,6,NA,6,6,6,NA,6,3,5,NA,6,6,6,NA,6,0,0,NA,49.94,16.344,4.086,0,38.15,9.81,17.44,0,54.48,54.48,54.48,0,54.48,34.05,38.59,0,197.05,114.684,114.596,0,-0.751966469734765,2.35406163686413,0.107133483306368,-0.612154611099252,6558.01611566667,1.53367274367199,1.37265341884094,426.33,82.366,0.964606524152395,0.876496342644037,"tri","same"
"697bbefe70fe1cb006530f0f",23,"Woman","College","English","German","n/a","n/a","Arabic","BLP",20,1,NA,NA,20,0,NA,NA,18,1,NA,NA,20,1,NA,NA,20,2,NA,NA,3,1,NA,NA,7,3,NA,NA,9,1,NA,NA,6,4,NA,NA,7,3,NA,NA,9,1,NA,NA,6,3,NA,NA,6,4,NA,NA,6,4,NA,NA,"true","true","","",6,4,NA,NA,6,3,NA,NA,6,4,NA,NA,6,6,NA,NA,6,6,NA,NA,45.854,2.724,0,0,41.42,13.08,0,0,54.48,34.05,0,0,54.48,43.13,0,0,196.234,92.984,0,0,-0.095063718821048,-0.790063266016363,0.538157537840495,-1.69667140720598,8747.34804366667,0.906006738043358,0.795040279384522,289.218,103.25,0.941785370399776,0.887216801234595,"bi","same"
"697ca949b8525fcd6448b5ab",20,"Man","College","Portuguese","English","Spanish","French","n/a","BLP",20,14,5,7,20,20,5,5,19,14,0,3,19,0,0,0,19,0,0,0,19,10,0,0,7,2,1,0,9,1,0,0,8,2,0,0,6,3,1,0,9,1,0,0,6,5,3,3,6,6,6,4,6,6,4,4,"true","true","true","true",6,6,3,3,6,6,4,2,6,6,4,3,6,6,4,4,6,6,4,3,52.664,26.332,4.54,6.81,42.51,9.81,11.99,0,54.48,52.21,36.32,31.78,54.48,54.48,36.32,27.24,204.134,142.832,89.17,65.83,2.69853056220563,0.947784419899939,-0.450737738942066,-0.138476271589835,3788.02723033333,1.87105071794932,1.26037594167339,501.966,61.302,0.920417137763543,0.820632562285241,"quadri","same"
"697ca9cfd08ef9e2ffd194c9",24,"Man","HighSchool","Portuguese","English","n/a","n/a","n/a","BLP",20,12,NA,NA,20,8,NA,NA,12,10,NA,NA,20,0,NA,NA,20,0,NA,NA,7,7,NA,NA,9,1,NA,NA,10,0,NA,NA,9,1,NA,NA,6,4,NA,NA,6,4,NA,NA,6,5,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,44.946,16.798,0,0,43.6,10.9,0,0,54.48,52.21,0,0,54.48,54.48,0,0,197.506,134.388,0,0,-0.16226173825213,-0.898887827232052,-0.23975026185408,-0.621670822766796,9843.449257,0.973751737842383,0.721928094887362,331.894,63.118,0.98239287942182,0.857492925712544,"bi","same"
"697cab1603c68e76a4d71eb0",21,"Man","College","Hindi","English","Punjabi","Haryanvi","n/a","BLP",20,16,7,13,17,13,12,13,12,17,4,6,20,20,20,20,20,20,20,20,5,5,5,2,6,1,1,2,8,1,0,1,4,4,1,1,10,0,0,0,6,2,0,2,6,6,6,6,6,6,6,6,6,6,6,6,"true","true","true","true",6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,4,6,42.676,41.314,30.872,33.596,37.06,8.72,10.9,6.54,54.48,54.48,54.48,54.48,54.48,49.94,45.4,54.48,188.696,154.454,141.652,149.096,5.50159759721616,0.468341366942921,-0.684172659734492,0.768782876363679,433.485417,1.99095320555716,1.62172595106357,633.898,34.242,0.993589451473709,0.787531897560674,"quadri","mixed"
"697cabd6c4f2dee174cf2a1d",22,"Man","PlusCollege","English","Hindi","n/a","n/a","n/a","BLP",16,20,NA,NA,15,20,NA,NA,16,20,NA,NA,20,20,NA,NA,20,20,NA,NA,20,20,NA,NA,5,5,NA,NA,5,5,NA,NA,10,0,NA,NA,5,5,NA,NA,5,5,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,5,NA,NA,5,6,NA,NA,3,6,NA,NA,6,6,NA,NA,6,6,NA,NA,48.578,54.48,0,0,32.7,21.8,0,0,54.48,52.21,0,0,45.4,54.48,0,0,181.158,182.97,0,0,-0.350885124589691,-0.874847999650698,1.04551744019615,2.28841502686952,11049.647256,0.999982136992897,0.970950594454669,364.128,1.81200000000001,0.999987618588045,0.98058067569092,"bi","mixed"
"697cac029fc2c2f5a6adbc65",24,"Man","Masters","Hindi","English","n/a","n/a","n/a","BLP",19,13,NA,NA,20,6,NA,NA,5,18,NA,NA,20,20,NA,NA,20,20,NA,NA,2,2,NA,NA,7,3,NA,NA,10,0,NA,NA,5,5,NA,NA,6,4,NA,NA,8,2,NA,NA,6,5,NA,NA,6,5,NA,NA,6,6,NA,NA,"true","true","","",6,4,NA,NA,6,4,NA,NA,6,3,NA,NA,6,6,NA,NA,6,3,NA,NA,39.044,35.866,0,0,39.24,15.26,0,0,54.48,45.4,0,0,54.48,36.32,0,0,187.244,132.846,0,0,-0.222378770175668,-0.905269955071274,0.481107774894937,1.22402753833795,9031.324409,0.979064848136655,0.855450810560131,320.09,54.398,0.98586464904634,0.915315032422766,"bi","mixed"
"697caee42ccb58f80bd052aa",25,"Woman","Masters","Nepali","English","Hindi","Bengali","Korean","BLP",20,18,16,10,20,16,14,1,0,20,17,4,20,20,20,20,20,20,20,7,0,3,3,3,2,7,1,0,7,3,0,0,0,9,1,0,2,8,0,0,1,9,0,0,6,6,6,4,6,6,6,5,6,6,6,4,"true","true","true","true",6,6,6,3,5,6,4,2,6,0,0,0,6,6,6,4,6,6,6,1,36.32,44.038,40.86,20.43,13.08,39.24,9.81,0,54.48,54.48,54.48,36.32,52.21,40.86,36.32,15.89,156.09,178.618,141.47,72.64,2.082100458726,0.775331772042565,3.92304481426048,0.1423953650208,2086.16974766667,1.93328295526161,1.31243080234794,548.818,22.528,0.960866195985669,0.843819624200222,"quadri","mixed"
"697cb146afcfe842ae49bdd4",24,"Man","HighSchool","Portuguese","English","n/a","n/a","I speak very little Spanish, French and Korean, but nowhere near a level that I can communicate clearly in those languages.","BLP",20,14,NA,NA,20,9,NA,NA,16,12,NA,NA,20,0,NA,NA,20,0,NA,NA,20,2,NA,NA,10,0,NA,NA,10,0,NA,NA,9,1,NA,NA,9,1,NA,NA,10,0,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,5,NA,NA,6,6,NA,NA,6,4,NA,NA,6,3,NA,NA,6,4,NA,NA,52.664,16.798,0,0,52.32,2.18,0,0,54.48,52.21,0,0,54.48,38.59,0,0,213.944,109.778,0,0,-0.135055762763229,-0.770154678478302,-1.38511904781842,-0.136427858904909,10541.4203663333,0.923966369902337,0.242292189082415,323.722,104.166,0.951932137662216,0.73593101176183,"bi","same"
"697cb9bb801ddf0766cdaa70",21,"Woman","MinusCollege","Hindi","English","n/a","n/a","NO","BLP",20,17,NA,NA,20,20,NA,NA,20,20,NA,NA,19,19,NA,NA,19,20,NA,NA,19,20,NA,NA,8,2,NA,NA,9,1,NA,NA,6,4,NA,NA,5,5,NA,NA,5,5,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,6,NA,NA,6,6,NA,NA,6,5,NA,NA,6,6,NA,NA,6,5,NA,NA,53.118,52.664,0,0,35.97,18.53,0,0,54.48,54.48,0,0,54.48,49.94,0,0,198.048,175.614,0,0,-0.247721904213966,-0.934123635228044,0.712281424634499,2.26445654986111,11719.154913,0.997398275459293,0.92481870497303,373.662,22.434,0.998202564092536,0.952424147199324,"bi","mixed"
"697cbe43c25ee72899c9c213",21,"Man","College","Hindi","English","Punjabi","n/a","n/a","BLP",20,20,16,NA,20,20,9,NA,17,17,0,NA,20,20,20,NA,20,20,0,NA,3,3,0,NA,6,3,1,NA,8,2,0,NA,5,5,0,NA,7,3,0,NA,4,6,0,NA,6,6,4,NA,6,6,6,NA,6,6,3,NA,"true","true","true","",6,6,2,NA,6,6,6,NA,6,0,6,NA,6,1,1,NA,6,2,4,NA,45.4,45.4,20.43,0,32.7,20.71,9.81,0,54.48,54.48,34.05,0,54.48,20.43,38.59,0,187.06,141.02,102.88,0,-0.782111819026279,1.19184658948768,1.35255663153888,1.71168603829993,6343.58266666667,1.54333703811267,1.43648676001267,430.96,46.04,0.972479477559514,0.914094526174354,"tri","mixed"
"697cc570d57156b29c34b70a",19,"Man","MinusCollege","Hindi","Punjabi","English","n/a","n/a","BLP",20,17,13,NA,20,13,11,NA,16,13,18,NA,20,20,20,NA,20,20,1,NA,2,0,4,NA,4,2,4,NA,9,1,0,NA,1,0,9,NA,3,1,6,NA,9,0,1,NA,6,5,6,NA,6,6,6,NA,6,5,6,NA,"true","true","true","",6,3,6,NA,6,4,5,NA,6,6,4,NA,6,5,3,NA,6,5,6,NA,44.492,37.682,30.418,0,28.34,4.36,31.61,0,54.48,43.13,54.48,0,54.48,45.4,40.86,0,181.792,130.572,157.368,0,-1.12921786407752,3.13404567059056,-0.390471535964923,1.04954265282276,6566.675972,1.57199717313863,1.28784844715221,469.732,51.22,0.991193889134686,0.870002111900824,"tri","mixed"
"697ccf682c513bd6ac96151f",19,"Man","College","English","Hindi","n/a","n/a","n/a","BLP",20,20,NA,NA,4,20,NA,NA,18,16,NA,NA,19,19,NA,NA,19,19,NA,NA,19,19,NA,NA,4,6,NA,NA,2,8,NA,NA,8,2,NA,NA,6,4,NA,NA,9,1,NA,NA,5,5,NA,NA,5,6,NA,NA,6,5,NA,NA,"true","true","","",6,1,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,4,NA,NA,44.946,51.302,0,0,31.61,22.89,0,0,49.94,38.59,0,0,45.4,43.13,0,0,171.896,155.912,0,0,-0.289091131502894,-0.726289470239199,1.12970857147906,2.4566315938629,8997.42178133333,0.998284271315045,0.981453895033654,327.808,15.984,0.99881333462383,0.987440631916705,"bi","mixed"
"697cd69b8306e0d7e7ff4bfc",24,"Woman","Masters","Portuguese","English","Spanish","n/a","French","BLP",20,12,7,NA,20,5,6,NA,20,15,3,NA,20,0,0,NA,20,0,0,NA,20,6,0,NA,5,5,0,NA,10,0,0,NA,7,3,0,NA,8,2,0,NA,8,2,0,NA,6,6,2,NA,6,6,3,NA,6,6,5,NA,"true","true","true","",6,6,3,NA,6,6,0,NA,6,1,1,NA,6,6,1,NA,6,6,3,NA,54.48,17.252,7.264,0,41.42,13.08,10.9,0,54.48,54.48,29.51,0,54.48,43.13,11.35,0,204.86,127.942,59.024,0,-0.455962002360112,0.784786634416029,0.218187807150043,-0.707405599070116,7812.90132366667,1.42777111163034,1.31255598780212,391.826,76.918,0.909842016997123,0.843149140979014,"tri","same"
"697ce004a414418e49c8d32a",22,"Man","College","English","Hindi","n/a","n/a","n/a","BLP",12,20,NA,NA,5,20,NA,NA,12,10,NA,NA,20,20,NA,NA,20,20,NA,NA,1,1,NA,NA,1,9,NA,NA,3,7,NA,NA,7,3,NA,NA,10,0,NA,NA,9,1,NA,NA,6,6,NA,NA,6,6,NA,NA,6,6,NA,NA,"true","true","","",6,5,NA,NA,6,3,NA,NA,3,6,NA,NA,6,6,NA,NA,6,6,NA,NA,31.78,41.314,0,0,32.7,21.8,0,0,54.48,52.21,0,0,47.67,47.67,0,0,166.63,162.994,0,0,-0.333755703133883,-0.9584591371272,1.1658358818843,1.30813848174116,9056.53519733333,0.999912226493296,0.970950594454669,329.624,3.63599999999997,0.999939166826607,0.98058067569092,"bi","mixed"
"697ce7bf0f53f5d87f619308",23,"Man","College","Urdu","English","n/a","n/a","n/a","BLP",20,15,NA,NA,20,10,NA,NA,11,13,NA,NA,20,20,NA,NA,20,0,NA,NA,2,2,NA,NA,8,2,NA,NA,9,1,NA,NA,7,3,NA,NA,7,3,NA,NA,6,4,NA,NA,5,6,NA,NA,6,5,NA,NA,6,6,NA,NA,"true","true","","",6,6,NA,NA,5,5,NA,NA,6,0,NA,NA,6,5,NA,NA,6,2,NA,NA,42.222,27.24,0,0,40.33,14.17,0,0,52.21,52.21,0,0,52.21,27.24,0,0,186.972,120.86,0,0,-0.189012957463658,-0.794242940308877,0.330137722022384,0.637878848445158,8625.177776,0.966467484803021,0.826746372492618,307.832,66.112,0.977706005165671,0.901523057468274,"bi","same"
