"sbj_ID","task","testing_condition","trialn","item","expected","observed","correct","rt","strategy","yes_0M","yes_1M","yes_2M","score_2M","dprime","log_beta","c","Gender","Age","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","RC1_L4","RC3_L3","RC2_use_L1vsL2","RC7_hist_L2","RC9_use_L4","category","script"
"6057a8fe2d302939fc759940","testing","2M",62,"hlbtbYbBT","within_lang","between_lang",FALSE,1176,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",63,"DBPhcuOAO","within_lang","between_lang",FALSE,1359,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",64,"BlmclDMRP","within_lang","between_lang",FALSE,1250,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",65,"BECkuZc","within_lang","within_lang",TRUE,883,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",66,"AdDbkDOm","within_lang","within_lang",TRUE,956,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",67,"lRCBkPM","within_lang","within_lang",TRUE,947,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",68,"BMEMAkKE","between_lang","between_lang",TRUE,776,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",69,"rNlZYBO","between_lang","between_lang",TRUE,1000,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",70,"kPOtuZc","between_lang","within_lang",FALSE,1050,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",71,"LYGATmc","between_lang","between_lang",TRUE,1344,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",72,"lCbcmAkd","within_lang","within_lang",TRUE,753,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",73,"ckduAYbBT","between_lang","within_lang",FALSE,1152,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",74,"auYAkvUdm","within_lang","between_lang",FALSE,904,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",75,"kNuauda","within_lang","between_lang",FALSE,968,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",76,"TAdhMUZu","between_lang","between_lang",TRUE,1044,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",77,"RdPtDuda","between_lang","between_lang",TRUE,1285,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",78,"uQuZclvk","between_lang","within_lang",FALSE,1040,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",79,"mBbKOdYP","between_lang","within_lang",FALSE,1298,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",80,"kNuaTPOM","between_lang","between_lang",TRUE,1210,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",81,"AdDbNac","between_lang","within_lang",FALSE,1694,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",82,"tmtEMATc","between_lang","between_lang",TRUE,1180,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",83,"lbBDETPOM","within_lang","within_lang",TRUE,1647,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",84,"KMDYtNYZu","between_lang","between_lang",TRUE,841,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",85,"LNUrJTPOM","between_lang","between_lang",TRUE,1359,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",86,"laYmrAPT","within_lang","within_lang",TRUE,768,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",87,"vmuLldJNr","between_lang","between_lang",TRUE,1431,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",88,"lAOKMYbBT","within_lang","within_lang",TRUE,857,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",89,"DlDTkam","between_lang","within_lang",FALSE,1119,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",90,"DBPhcKOYC","within_lang","within_lang",TRUE,918,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",91,"AZaJcvUdm","within_lang","within_lang",TRUE,877,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",92,"lCbcmGlu","between_lang","within_lang",FALSE,1451,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",93,"KlkDuUY","between_lang","between_lang",TRUE,815,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",94,"RdPtDRhPm","within_lang","between_lang",FALSE,793,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",95,"hlbtbNac","between_lang","between_lang",TRUE,1084,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",96,"lRCBuZc","between_lang","within_lang",FALSE,761,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",97,"LAclAkPM","within_lang","within_lang",TRUE,1286,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",98,"AZaJcKOYC","between_lang","within_lang",FALSE,943,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","0M",99,"ACcOYObA","between_lang","within_lang",FALSE,1066,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",100,"ckduAmCd","within_lang","between_lang",FALSE,1638,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","1M",101,"lRCBTAm","within_lang","within_lang",TRUE,968,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",102,"DBPhcvUdm","between_lang","between_lang",TRUE,976,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
"6057a8fe2d302939fc759940","testing","2M",103,"NLQGmkPM","between_lang","between_lang",TRUE,956,"I looked at the beginning of the ""word"" and if first 2/3 ""letters"" reminded the first language I choose k and if not then d. Also if they were to long or didnt look similar to what I have seen then I also pressed d",50,45,60,0.5,0,0,-0.241,"Woman",22,54.48,18.614,7.264,0,33.79,20.71,9.81,0,54.48,54.48,18.16,0,54.48,54.48,2.27,0,197.23,148.284,37.504,0,8539.55683033333,1.35133824360938,1.42806621223638,383.018,48.946,0.990114561672714,0.909415912012551,-0.435424371521533,0.441148977828223,0.919934006202779,-1.05619261041419,-0.33560015747939,"tri","mixed/diff"
