,sbj_ID,task,trialn,target,confound,expected,observed,correct,rt
0,60c4a402716a8f9074fcd92e,familiarity,15,LcO,ABb,1,0,False,1555.0
0,60c4a402716a8f9074fcd92e,familiarity,16,JUNa,lGZv,0,1,False,1805.0
0,60c4a402716a8f9074fcd92e,familiarity,17,OMC,TRK,1,0,False,363.0
0,60c4a402716a8f9074fcd92e,familiarity,18,YNrAm,Blmcl,1,1,True,1255.0
0,60c4a402716a8f9074fcd92e,familiarity,19,DcPTc,OQarQ,1,1,True,1187.0
0,60c4a402716a8f9074fcd92e,familiarity,20,damYb,OYuvb,0,1,False,490.0
0,60c4a402716a8f9074fcd92e,familiarity,21,kDOm,YZJO,1,0,False,765.0
0,60c4a402716a8f9074fcd92e,familiarity,22,kcCRt,Juaml,0,0,True,270.0
0,60c4a402716a8f9074fcd92e,familiarity,23,RlAKc,UAcdu,1,1,True,348.0
0,60c4a402716a8f9074fcd92e,familiarity,24,QGb,lRE,0,0,True,637.0
0,60c4a402716a8f9074fcd92e,familiarity,25,DKP,aQr,0,0,True,639.0
0,60c4a402716a8f9074fcd92e,familiarity,26,YmBd,dmkv,1,1,True,502.0
0,60c4a402716a8f9074fcd92e,familiarity,27,OAmGr,Cchtd,0,1,False,422.0
0,60c4a402716a8f9074fcd92e,familiarity,28,Ckbd,bcOR,0,0,True,875.0
0,60c4a402716a8f9074fcd92e,familiarity,29,Mlth,NYZu,1,1,True,2144.0
0,60c4a402716a8f9074fcd92e,familiarity,30,JZr,JUG,0,1,False,2343.0
0,60c715c89bb47f3847a690f0,familiarity,1,AlUY,YbBT,1,1,True,4538.0
0,60c715c89bb47f3847a690f0,familiarity,2,dYAJ,ALGZ,1,1,True,5455.0
0,60c715c89bb47f3847a690f0,familiarity,3,bvkr,kDOm,0,0,True,1417.0
0,60c715c89bb47f3847a690f0,familiarity,4,Tmc,Glu,1,0,False,1228.0
0,60c715c89bb47f3847a690f0,familiarity,5,EYtYR,OdlNm,0,1,False,1012.0
0,60c715c89bb47f3847a690f0,familiarity,6,mUOcO,dMYBP,0,0,True,740.0
0,60c715c89bb47f3847a690f0,familiarity,7,Avdk,rckO,0,1,False,641.0
0,60c715c89bb47f3847a690f0,familiarity,8,KOYC,bROC,0,0,True,475.0
0,60c715c89bb47f3847a690f0,familiarity,9,DCmh,uauO,0,0,True,618.0
0,60c715c89bb47f3847a690f0,familiarity,10,ZcGdN,kPkRA,0,1,False,519.0
0,60c715c89bb47f3847a690f0,familiarity,11,BEPO,aUZA,1,1,True,603.0
0,60c715c89bb47f3847a690f0,familiarity,12,ldAa,rULv,1,0,False,407.0
0,60c715c89bb47f3847a690f0,familiarity,13,Grub,YaOk,1,0,False,617.0
0,60c715c89bb47f3847a690f0,familiarity,14,RCcE,rNlZ,0,1,False,499.0
0,60c715c89bb47f3847a690f0,familiarity,15,YmBd,Yaum,1,1,True,484.0
0,60c715c89bb47f3847a690f0,familiarity,16,RdPtD,ABPRB,0,0,True,378.0
0,60c715c89bb47f3847a690f0,familiarity,17,vYLU,YKPB,1,0,False,488.0
0,60c715c89bb47f3847a690f0,familiarity,18,LNUrJ,LOLkU,0,0,True,491.0
0,60c715c89bb47f3847a690f0,familiarity,19,bGuO,PdDT,0,1,False,434.0
0,60c715c89bb47f3847a690f0,familiarity,20,CKOb,NQZv,1,1,True,486.0
0,60c715c89bb47f3847a690f0,familiarity,21,dOYml,RlAKc,1,0,False,343.0
0,60c715c89bb47f3847a690f0,familiarity,22,vUdm,RdCc,0,0,True,426.0
0,60c715c89bb47f3847a690f0,familiarity,23,rdLJa,rcmuv,1,0,False,394.0
0,60c715c89bb47f3847a690f0,familiarity,24,lCbcm,BOCRM,1,1,True,461.0
0,60c715c89bb47f3847a690f0,familiarity,25,cbm,lvk,0,1,False,516.0
0,60c715c89bb47f3847a690f0,familiarity,26,GJGcZ,tmtEM,0,0,True,513.0
0,60c715c89bb47f3847a690f0,familiarity,27,Tbk,rab,1,0,False,354.0
0,60c715c89bb47f3847a690f0,familiarity,28,khMD,tmYh,0,0,True,408.0
0,60c715c89bb47f3847a690f0,familiarity,29,hbmA,dkLl,0,0,True,612.0
0,60c715c89bb47f3847a690f0,familiarity,30,TdTD,DOAK,1,0,False,422.0
0,60c873a65a9883b52f70db6c,familiarity,1,vblr,mcOJ,0,1,False,1559.0
0,60c873a65a9883b52f70db6c,familiarity,2,OtlR,lBKt,0,0,True,1113.0
0,60c873a65a9883b52f70db6c,familiarity,3,DhMt,tRPD,1,1,True,1045.0
0,60c873a65a9883b52f70db6c,familiarity,4,PMPtk,ZYcQU,1,1,True,1211.0
0,60c873a65a9883b52f70db6c,familiarity,5,cDR,ATc,1,0,False,1460.0
0,60c873a65a9883b52f70db6c,familiarity,6,TPOM,RCcE,0,1,False,1300.0
0,60c873a65a9883b52f70db6c,familiarity,7,TRK,cUN,1,1,True,1338.0
0,60c873a65a9883b52f70db6c,familiarity,8,GLYrA,YJLcA,1,1,True,1222.0
0,60c873a65a9883b52f70db6c,familiarity,9,NvuGr,rGUAY,0,0,True,1335.0
0,60c873a65a9883b52f70db6c,familiarity,10,lAOKM,lbBDE,0,0,True,1140.0
0,60c873a65a9883b52f70db6c,familiarity,11,CDEmY,YNrAm,1,1,True,1298.0
0,60c873a65a9883b52f70db6c,familiarity,12,BRDh,PdDT,0,0,True,1010.0
0,60c873a65a9883b52f70db6c,familiarity,13,TDKh,mARM,0,0,True,1684.0
0,60c873a65a9883b52f70db6c,familiarity,14,LkNc,JmNk,0,0,True,1383.0
0,60c873a65a9883b52f70db6c,familiarity,15,cbm,tAY,0,0,True,1064.0
0,60c873a65a9883b52f70db6c,familiarity,16,TCbDC,hlbtb,1,1,True,1460.0
0,60c873a65a9883b52f70db6c,familiarity,17,Zvalv,vuJZu,1,1,True,1506.0
0,60c873a65a9883b52f70db6c,familiarity,18,uQkrd,htmhC,1,0,False,1050.0
0,60c873a65a9883b52f70db6c,familiarity,19,badk,YmBd,0,0,True,1132.0
0,60c873a65a9883b52f70db6c,familiarity,20,bvuZ,JcUk,1,0,False,1242.0
0,60c873a65a9883b52f70db6c,familiarity,21,LckGN,NbmQU,1,0,False,1216.0
0,60c873a65a9883b52f70db6c,familiarity,22,LcO,bRC,1,0,False,919.0
0,60c873a65a9883b52f70db6c,familiarity,23,rLkm,Zckv,1,0,False,1475.0
0,60c873a65a9883b52f70db6c,familiarity,24,EcR,KmE,1,1,True,1003.0
0,60c873a65a9883b52f70db6c,familiarity,25,dMThk,Qclad,0,1,False,1072.0
0,60c873a65a9883b52f70db6c,familiarity,26,Ldrbv,TObCO,0,0,True,1171.0
0,60c873a65a9883b52f70db6c,familiarity,27,bLd,OPE,1,0,False,1339.0
0,60c873a65a9883b52f70db6c,familiarity,28,BMEMA,aOLZU,1,1,True,981.0
0,60c873a65a9883b52f70db6c,familiarity,29,BEPO,lrZG,0,0,True,1149.0
0,60c873a65a9883b52f70db6c,familiarity,30,JdGm,ravu,0,0,True,1574.0
0,60ca0b60979a23c83652c303,familiarity,1,rckO,MTdY,1,1,True,1673.0
0,60ca0b60979a23c83652c303,familiarity,2,EltMB,KAERM,1,1,True,1622.0
0,60ca0b60979a23c83652c303,familiarity,3,aUZA,UmNJ,0,1,False,1676.0
0,60ca0b60979a23c83652c303,familiarity,4,KElB,BbOD,1,0,False,842.0
0,60ca0b60979a23c83652c303,familiarity,5,bdtK,JvaA,1,0,False,1078.0
0,60ca0b60979a23c83652c303,familiarity,6,kKRC,YJkb,1,0,False,1127.0
0,60ca0b60979a23c83652c303,familiarity,7,COTK,OZkb,1,0,False,1157.0
0,60ca0b60979a23c83652c303,familiarity,8,vQdO,UrOQ,1,0,False,1244.0
0,60ca0b60979a23c83652c303,familiarity,9,AbKD,JauQ,1,0,False,976.0
0,60ca0b60979a23c83652c303,familiarity,10,Zvalv,YJLcA,1,1,True,1242.0
0,60ca0b60979a23c83652c303,familiarity,11,dMThk,OAmAd,1,0,False,901.0
0,60ca0b60979a23c83652c303,familiarity,12,TEBK,aONd,1,0,False,968.0
0,60ca0b60979a23c83652c303,familiarity,13,YUYa,TdTD,1,0,False,821.0
0,60ca0b60979a23c83652c303,familiarity,14,lMck,mdla,1,0,False,1184.0
0,60ca0b60979a23c83652c303,familiarity,15,aNYmb,dCtMA,0,1,False,845.0
0,60ca0b60979a23c83652c303,familiarity,16,ALGZ,Nulk,0,0,True,1021.0
0,60ca0b60979a23c83652c303,familiarity,17,kbu,NUZ,0,0,True,987.0
0,60ca0b60979a23c83652c303,familiarity,18,OEPk,Yaum,1,0,False,993.0
0,60ca0b60979a23c83652c303,familiarity,19,bvkr,ukcY,0,0,True,1164.0
0,60ca0b60979a23c83652c303,familiarity,20,kmU,OYK,0,1,False,1109.0
0,60ca0b60979a23c83652c303,familiarity,21,uZc,kKE,1,0,False,959.0
0,60ca0b60979a23c83652c303,familiarity,22,YObA,vAvb,1,1,True,1257.0
0,60ca0b60979a23c83652c303,familiarity,23,bGuO,adkr,1,0,False,988.0
0,60ca0b60979a23c83652c303,familiarity,24,KABA,OJlN,1,0,False,879.0
0,60ca0b60979a23c83652c303,familiarity,25,Tmc,bLd,0,0,True,1296.0
0,60ca0b60979a23c83652c303,familiarity,26,GQrc,LQur,1,1,True,1115.0
0,60ca0b60979a23c83652c303,familiarity,27,MAB,JZr,1,0,False,996.0
0,60ca0b60979a23c83652c303,familiarity,28,AJLr,rLaZ,1,0,False,949.0
0,60ca0b60979a23c83652c303,familiarity,29,JcL,uvJ,0,0,True,1019.0
0,60ca0b60979a23c83652c303,familiarity,30,mAM,aQr,0,0,True,1012.0
0,60cef349a1fff159b5d4853e,familiarity,1,KMDYt,Qclad,1,1,True,1299.0
0,60cef349a1fff159b5d4853e,familiarity,2,NvuGr,Blmcl,1,1,True,1827.0
0,60cef349a1fff159b5d4853e,familiarity,3,EPBT,mARM,0,0,True,2310.0
0,60cef349a1fff159b5d4853e,familiarity,4,PEdK,AdDb,1,0,False,1771.0
0,60cef349a1fff159b5d4853e,familiarity,5,GNAca,QcQAJ,1,1,True,1538.0
0,60cef349a1fff159b5d4853e,familiarity,6,YLQmG,CkBOP,1,1,True,1688.0
0,60cef349a1fff159b5d4853e,familiarity,7,Ehbt,NJZl,0,0,True,1738.0
0,60cef349a1fff159b5d4853e,familiarity,8,vcb,ABb,1,0,False,1431.0
0,60cef349a1fff159b5d4853e,familiarity,9,Cchtd,PctRC,0,1,False,1792.0
0,60cef349a1fff159b5d4853e,familiarity,10,DhMt,dEPD,0,0,True,1798.0
0,60cef349a1fff159b5d4853e,familiarity,11,Gabk,KDPA,1,0,False,2095.0
0,60cef349a1fff159b5d4853e,familiarity,12,crdY,RYlD,0,0,True,1872.0
0,60cef349a1fff159b5d4853e,familiarity,13,mtKP,khmh,1,0,False,1923.0
0,60cef349a1fff159b5d4853e,familiarity,14,uauO,aYaN,1,1,True,1604.0
0,60cef349a1fff159b5d4853e,familiarity,15,Ymb,BbM,1,1,True,1943.0
0,60cef349a1fff159b5d4853e,familiarity,16,EAO,kKE,1,1,True,1665.0
0,60cef349a1fff159b5d4853e,familiarity,17,Yadr,hChY,1,1,True,1827.0
0,60cef349a1fff159b5d4853e,familiarity,18,YUYa,kdrO,0,1,False,1418.0
0,60cef349a1fff159b5d4853e,familiarity,19,chAh,BCAd,1,1,True,1497.0
0,60cef349a1fff159b5d4853e,familiarity,20,DCmh,hlkT,0,0,True,1700.0
0,60cef349a1fff159b5d4853e,familiarity,21,ukbY,ZdlO,0,0,True,1371.0
0,60cef349a1fff159b5d4853e,familiarity,22,UYZlZ,PDPhl,1,1,True,2153.0
0,60cef349a1fff159b5d4853e,familiarity,23,kabJb,BKDRY,1,1,True,1227.0
0,60cef349a1fff159b5d4853e,familiarity,24,McMD,ZvkL,0,0,True,1312.0
0,60cef349a1fff159b5d4853e,familiarity,25,OMC,lGc,1,1,True,1250.0
0,60cef349a1fff159b5d4853e,familiarity,26,kcdOt,DkTCP,0,1,False,2060.0
0,60cef349a1fff159b5d4853e,familiarity,27,JAdLm,ObOQl,1,1,True,1842.0
0,60cef349a1fff159b5d4853e,familiarity,28,BECk,uAkr,1,0,False,1629.0
0,60cef349a1fff159b5d4853e,familiarity,29,KMOc,Zckv,0,0,True,1358.0
0,60cef349a1fff159b5d4853e,familiarity,30,rckO,TPOM,1,1,True,2222.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,1,JUNa,hCkt,1,1,True,4379.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,2,Udbd,QONk,1,0,False,1370.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,3,rkJu,EKBO,0,1,False,2316.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,4,OQAr,UvOG,0,0,True,2415.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,5,cthB,YQbc,0,0,True,1576.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,6,rba,uvJ,1,0,False,1289.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,7,mLdkZ,ZcGdN,0,1,False,1839.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,8,DOchl,ObOQl,1,1,True,1353.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,9,BCD,TRK,0,1,False,1738.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,10,ctkt,AlUY,0,0,True,1326.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,11,PEtE,LYGA,1,1,True,1180.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,12,lZcu,vQdO,0,1,False,1189.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,13,kLvdN,MBKRE,1,0,False,1642.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,14,bNdmG,CDEmY,1,0,False,1277.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,15,NAacQ,aLNlk,0,1,False,1316.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,16,TPCb,ALGZ,0,1,False,1109.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,17,tdDd,vblr,0,1,False,1355.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,18,RkmdC,hlctE,1,1,True,1499.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,19,APT,PTl,1,1,True,1408.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,20,vJQ,YkZ,1,1,True,1438.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,21,cAZu,hkRK,0,1,False,1223.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,22,Cchtd,tKDmh,1,0,False,1173.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,23,YDTk,aUZA,0,1,False,1163.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,24,lcOc,mdla,1,1,True,1237.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,25,BdtAC,mZUrQ,1,1,True,1410.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,26,vuJZu,kPkRA,1,0,False,1242.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,27,dRbDb,vAuNl,1,0,False,1265.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,28,YKPB,Grbk,0,1,False,1175.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,29,rkra,GAcY,0,1,False,1439.0
0,60d26e7cd9f0761e4d12b9f8,familiarity,30,RCcE,TDKh,0,1,False,1205.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,1,LGkA,aUZA,1,1,True,3840.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,2,udkm,RtRh,0,0,True,1654.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,3,kam,YkZ,0,0,True,1026.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,4,cROMt,tmtEM,0,0,True,2901.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,5,hBmMC,lKdbc,0,0,True,2429.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,6,UJmr,bdtK,1,1,True,2359.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,7,ZYcQU,rdLJa,0,1,False,2420.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,8,DBlh,cYUv,1,0,False,1652.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,9,Ehbt,alJY,0,0,True,2185.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,10,YbBT,AJLr,1,1,True,2089.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,11,dmZvm,DBPhc,0,0,True,2404.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,12,kGlU,crdY,1,1,True,1773.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,13,lCbcm,cDOEB,1,0,False,2516.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,14,cPK,Yht,1,0,False,2364.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,15,aQr,vJQ,1,1,True,1302.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,16,dTmED,PctRC,1,0,False,2271.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,17,rckO,uauO,1,1,True,1365.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,18,MAB,uda,1,1,True,1344.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,19,YKRk,vAvb,0,0,True,1396.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,20,KDPA,mcOJ,0,1,False,1554.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,21,OEPk,DhCP,1,0,False,2022.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,22,vAuNl,KRARm,1,0,False,1366.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,23,lZcu,tRdM,0,0,True,1376.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,24,kRCkO,lhCTC,0,1,False,1580.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,25,Tbk,tcB,0,0,True,999.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,26,kbu,rab,1,0,False,974.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,27,RCdc,bcOR,0,1,False,1136.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,28,dYAJ,vQdO,1,0,False,1880.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,29,uAkr,YZUZ,1,0,False,1397.0
0,60d9dfd4dcc09cf57dc92cb1,familiarity,30,kJdr,krUQ,1,0,False,2356.0
0,60db9c9850c39eea109ef1d3,familiarity,1,NaJb,hlkT,0,0,True,2144.0
0,60db9c9850c39eea109ef1d3,familiarity,2,kGlU,KlkD,1,0,False,3552.0
0,60db9c9850c39eea109ef1d3,familiarity,3,tmtEM,NbacA,0,0,True,1435.0
0,60db9c9850c39eea109ef1d3,familiarity,4,YDE,rab,0,0,True,2458.0
0,60db9c9850c39eea109ef1d3,familiarity,5,mUOcO,BATOc,1,0,False,3488.0
0,60db9c9850c39eea109ef1d3,familiarity,6,hAROK,laYmr,0,0,True,1860.0
0,60db9c9850c39eea109ef1d3,familiarity,7,mtKP,TEBK,0,1,False,2704.0
0,60db9c9850c39eea109ef1d3,familiarity,8,Zvalv,htmhC,1,1,True,3858.0
0,60db9c9850c39eea109ef1d3,familiarity,9,Yaum,rkJu,1,1,True,3064.0
0,60db9c9850c39eea109ef1d3,familiarity,10,rvUb,hEct,0,1,False,2434.0
0,60db9c9850c39eea109ef1d3,familiarity,11,Grbk,kcOY,1,0,False,1565.0
0,60db9c9850c39eea109ef1d3,familiarity,12,LkNc,KABA,0,1,False,3493.0
0,60db9c9850c39eea109ef1d3,familiarity,13,YcM,OYK,0,1,False,1933.0
0,60db9c9850c39eea109ef1d3,familiarity,14,hkRK,YQbc,1,1,True,1220.0
0,60db9c9850c39eea109ef1d3,familiarity,15,Blmcl,ZNLOv,1,1,True,2445.0
0,60db9c9850c39eea109ef1d3,familiarity,16,ZJLmr,DOchl,0,0,True,1058.0
0,60db9c9850c39eea109ef1d3,familiarity,17,JrGv,GJZm,1,1,True,2219.0
0,60db9c9850c39eea109ef1d3,familiarity,18,hTtBb,ECtbD,1,1,True,1170.0
0,60db9c9850c39eea109ef1d3,familiarity,19,YTOM,badk,0,1,False,3622.0
0,60db9c9850c39eea109ef1d3,familiarity,20,hYDmt,rdLJa,0,0,True,1312.0
0,60db9c9850c39eea109ef1d3,familiarity,21,McMD,krGu,1,1,True,1541.0
0,60db9c9850c39eea109ef1d3,familiarity,22,cROMt,DRPkY,0,0,True,4054.0
0,60db9c9850c39eea109ef1d3,familiarity,23,MBmE,rLkm,0,0,True,1001.0
0,60db9c9850c39eea109ef1d3,familiarity,24,PlEK,BEPO,0,0,True,1114.0
0,60db9c9850c39eea109ef1d3,familiarity,25,AlQaQ,dCtMA,1,1,True,1661.0
0,60db9c9850c39eea109ef1d3,familiarity,26,cDR,UbG,0,1,False,3117.0
0,60db9c9850c39eea109ef1d3,familiarity,27,dJNr,lTmO,0,1,False,1219.0
0,60db9c9850c39eea109ef1d3,familiarity,28,YZJO,mBbK,1,0,False,925.0
0,60db9c9850c39eea109ef1d3,familiarity,29,mLJ,kBD,1,1,True,1035.0
0,60db9c9850c39eea109ef1d3,familiarity,30,lZcu,mdkK,1,0,False,2224.0
0,60e586145b73b702a608bace,familiarity,1,muYN,khmh,0,1,False,3597.0
0,60e586145b73b702a608bace,familiarity,2,Akd,lRE,0,0,True,2073.0
0,60e586145b73b702a608bace,familiarity,3,Cdt,kam,1,0,False,2725.0
0,60e586145b73b702a608bace,familiarity,4,kuvb,EPBT,1,1,True,2075.0
0,60e586145b73b702a608bace,familiarity,5,chEDO,hmKPM,1,1,True,2459.0
0,60e586145b73b702a608bace,familiarity,6,rbYbu,rcmuv,1,1,True,2572.0
0,60e586145b73b702a608bace,familiarity,7,kRCkO,PctRC,1,1,True,2004.0
0,60e586145b73b702a608bace,familiarity,8,DkTCP,CkBOP,1,1,True,1515.0
0,60e586145b73b702a608bace,familiarity,9,hEct,ctkt,0,0,True,1076.0
0,60e586145b73b702a608bace,familiarity,10,AOUl,KlkD,1,1,True,1988.0
0,60e586145b73b702a608bace,familiarity,11,OmtlD,AlQaQ,0,0,True,1586.0
0,60e586145b73b702a608bace,familiarity,12,uauO,Grbk,0,0,True,1163.0
0,60e586145b73b702a608bace,familiarity,13,vAvb,rkYL,1,1,True,1475.0
0,60e586145b73b702a608bace,familiarity,14,dRht,dmRb,0,0,True,1427.0
0,60e586145b73b702a608bace,familiarity,15,Qclad,TObCO,0,0,True,2238.0
0,60e586145b73b702a608bace,familiarity,16,cDOEB,bdUNu,0,0,True,1596.0
0,60e586145b73b702a608bace,familiarity,17,LOLkU,bRABt,0,0,True,2276.0
0,60e586145b73b702a608bace,familiarity,18,OAblc,hAROK,1,0,False,1779.0
0,60e586145b73b702a608bace,familiarity,19,vYLU,NaJb,1,1,True,2554.0
0,60e586145b73b702a608bace,familiarity,20,KBKBE,laYmr,0,0,True,1092.0
0,60e586145b73b702a608bace,familiarity,21,kcCRt,dTmED,0,0,True,1235.0
0,60e586145b73b702a608bace,familiarity,22,ABb,lGc,0,0,True,2204.0
0,60e586145b73b702a608bace,familiarity,23,kdrO,TEBK,0,0,True,1412.0
0,60e586145b73b702a608bace,familiarity,24,dkLl,ZdlO,1,1,True,2443.0
0,60e586145b73b702a608bace,familiarity,25,rNlZ,GQYQ,0,0,True,1731.0
0,60e586145b73b702a608bace,familiarity,26,LckGN,ZJLmr,0,0,True,1963.0
0,60e586145b73b702a608bace,familiarity,27,kGamN,rGUAY,1,0,False,1475.0
0,60e586145b73b702a608bace,familiarity,28,CDEmY,AZlLN,0,1,False,1468.0
0,60e586145b73b702a608bace,familiarity,29,dRA,NUZ,1,1,True,2091.0
0,60e586145b73b702a608bace,familiarity,30,YlYc,JdGm,1,1,True,1075.0
0,60e5ac4f3d93f294f5fa543b,familiarity,1,NYZu,tmAK,1,1,True,7288.0
0,60e5ac4f3d93f294f5fa543b,familiarity,2,UAcdu,JdOAY,0,0,True,2527.0
0,60e5ac4f3d93f294f5fa543b,familiarity,3,OdOP,ZvkL,0,0,True,1140.0
0,60e5ac4f3d93f294f5fa543b,familiarity,4,OJGQ,PlEK,0,1,False,1228.0
0,60e5ac4f3d93f294f5fa543b,familiarity,5,cRElD,dvNvA,0,0,True,1793.0
0,60e5ac4f3d93f294f5fa543b,familiarity,6,Abka,UJkG,1,0,False,1572.0
0,60e5ac4f3d93f294f5fa543b,familiarity,7,hRKm,YKRk,0,0,True,2364.0
0,60e5ac4f3d93f294f5fa543b,familiarity,8,YLU,cDR,1,1,True,1096.0
0,60e5ac4f3d93f294f5fa543b,familiarity,9,Ydud,Gabk,1,0,False,1898.0
0,60e5ac4f3d93f294f5fa543b,familiarity,10,bROC,AdYl,1,1,True,1073.0
0,60e5ac4f3d93f294f5fa543b,familiarity,11,UdYUQ,EPMDk,0,1,False,1192.0
0,60e5ac4f3d93f294f5fa543b,familiarity,12,bcOR,RYlD,1,0,False,1360.0
0,60e5ac4f3d93f294f5fa543b,familiarity,13,Yht,NUZ,0,0,True,2874.0
0,60e5ac4f3d93f294f5fa543b,familiarity,14,YZUZ,Udbd,0,0,True,1917.0
0,60e5ac4f3d93f294f5fa543b,familiarity,15,adkr,mBbK,1,1,True,1334.0
0,60e5ac4f3d93f294f5fa543b,familiarity,16,dYdA,GUOA,1,0,False,1560.0
0,60e5ac4f3d93f294f5fa543b,familiarity,17,tRb,rba,1,0,False,1836.0
0,60e5ac4f3d93f294f5fa543b,familiarity,18,OMlT,kZUb,0,0,True,1438.0
0,60e5ac4f3d93f294f5fa543b,familiarity,19,YLQmG,kPkRA,0,0,True,3638.0
0,60e5ac4f3d93f294f5fa543b,familiarity,20,mkc,Qru,1,1,True,1479.0
0,60e5ac4f3d93f294f5fa543b,familiarity,21,JUG,EcR,0,0,True,1861.0
0,60e5ac4f3d93f294f5fa543b,familiarity,22,GQrc,TPOM,0,1,False,1801.0
0,60e5ac4f3d93f294f5fa543b,familiarity,23,JmNk,YOZN,0,0,True,1356.0
0,60e5ac4f3d93f294f5fa543b,familiarity,24,EhRm,RdCc,1,0,False,1856.0
0,60e5ac4f3d93f294f5fa543b,familiarity,25,bYuQ,OcZJ,1,0,False,1751.0
0,60e5ac4f3d93f294f5fa543b,familiarity,26,KAERM,kDRKc,0,0,True,1670.0
0,60e5ac4f3d93f294f5fa543b,familiarity,27,EPERd,UdlGQ,1,1,True,1225.0
0,60e5ac4f3d93f294f5fa543b,familiarity,28,dOYml,htmhC,1,1,True,1871.0
0,60e5ac4f3d93f294f5fa543b,familiarity,29,PED,YDE,1,1,True,1339.0
0,60e5ac4f3d93f294f5fa543b,familiarity,30,AbKD,ACcO,0,1,False,1867.0
0,60f9739250a5c6f6e4726336,familiarity,1,EAO,lLG,1,1,True,2085.0
0,60f9739250a5c6f6e4726336,familiarity,2,hTtBb,lbBDE,0,0,True,1280.0
0,60f9739250a5c6f6e4726336,familiarity,3,YJLcA,DkTCP,1,1,True,1433.0
0,60f9739250a5c6f6e4726336,familiarity,4,mZUrQ,dTmED,1,1,True,1792.0
0,60f9739250a5c6f6e4726336,familiarity,5,OEPk,TDKh,1,1,True,1033.0
0,60f9739250a5c6f6e4726336,familiarity,6,ktBd,bYuQ,1,0,False,1373.0
0,60f9739250a5c6f6e4726336,familiarity,7,AlKD,udkm,1,0,False,1302.0
0,60f9739250a5c6f6e4726336,familiarity,8,GZJY,chAh,0,1,False,1625.0
0,60f9739250a5c6f6e4726336,familiarity,9,Dmh,YcM,1,0,False,1868.0
0,60f9739250a5c6f6e4726336,familiarity,10,aYaN,TdmA,1,1,True,1162.0
0,60f9739250a5c6f6e4726336,familiarity,11,PctRC,aLNlk,1,1,True,1114.0
